id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_deflected,block_deflection,interception_outcome_id,interception_outcome_name,out,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_cut_back,injury_stoppage_in_chain,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_goal_assist,shot_deflected,timestamp_seconds
9e88b8da-b2ec-4323-a037-399d8e7ce021,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1d5319c4-cb4f-42fb-ba63-c1a417f7fe8e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,212,Atlético Madrid,4141.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b6b731a1-ace5-4420-9067-540b5ecedd9d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['ffb7f4d4-4cc6-42e9-a1b9-e41f7eccc9d0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ffb7f4d4-4cc6-42e9-a1b9-e41f7eccc9d0,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['b6b731a1-ace5-4420-9067-540b5ecedd9d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c4dbc5f8-8ba7-4b0b-9f16-53220264b7fe,5,1,00:00:00.723,0,0,2,0.339114,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['7d026db4-e304-4a47-a20b-6c1ebcaeb039'],True,"[60.0, 40.0]",8419.0,Duje Čop,22.0,Right Center Forward,6707.0,Charles Días Barbosa de Oliveira,3.847077,2.0576956,1.0,Ground Pass,"[58.2, 43.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723
7d026db4-e304-4a47-a20b-6c1ebcaeb039,6,1,00:00:01.062,0,1,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['c4dbc5f8-8ba7-4b0b-9f16-53220264b7fe'],,"[58.2, 43.4]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.062
2f587ace-5b78-4b30-afdf-e8f964498692,7,1,00:00:01.213,0,1,2,1.645217,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['36b8843b-698f-455a-b984-83d4de518fd7'],,"[57.8, 42.7]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,26669.0,Weligton Róbson Pena de Oliveira,27.838463,-2.747078,1.0,Ground Pass,"[32.1, 32.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.213
36b8843b-698f-455a-b984-83d4de518fd7,8,1,00:00:02.858,0,2,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['2f587ace-5b78-4b30-afdf-e8f964498692'],,"[32.1, 32.0]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.858
5b35640a-045d-4bc8-b3f9-d984ab8d2cec,9,1,00:00:02.858,0,2,2,1.319272,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['36b8843b-698f-455a-b984-83d4de518fd7', '73cf2e03-fb83-4f44-b933-676fb64c4dfc']",,"[32.1, 32.0]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[36.0, 33.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.858
73cf2e03-fb83-4f44-b933-676fb64c4dfc,10,1,00:00:04.178,0,4,2,3.384282,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['c9b5fea5-9765-47bd-9a3a-7efb8cf422fc', 'cd786c91-bbcc-4b02-8ddf-9a5946895781']",,"[36.0, 33.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6707.0,Charles Días Barbosa de Oliveira,60.674953,0.36397895,3.0,High Pass,"[92.7, 55.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.178
c9b5fea5-9765-47bd-9a3a-7efb8cf422fc,11,1,00:00:07.562,0,7,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['73cf2e03-fb83-4f44-b933-676fb64c4dfc'],,"[94.0, 53.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.562
cd786c91-bbcc-4b02-8ddf-9a5946895781,12,1,00:00:07.562,0,7,2,1.641553,30,Pass,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['73cf2e03-fb83-4f44-b933-676fb64c4dfc', 'ba17c807-7ba8-472f-ad73-9dbf5ee91304']",,"[27.4, 25.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,5199.0,Jorge Resurrección Merodio,16.484236,0.28913257,2.0,Low Pass,"[43.2, 29.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.562
ba17c807-7ba8-472f-ad73-9dbf5ee91304,13,1,00:00:09.204,0,9,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,['cd786c91-bbcc-4b02-8ddf-9a5946895781'],,"[43.2, 29.7]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.204
bd4e1edf-bd01-4dc3-9703-2b0f78816690,14,1,00:00:09.204,0,9,2,0.06972,43,Carry,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['0095b502-1183-465e-b0ca-255a9664b4ff', 'ba17c807-7ba8-472f-ad73-9dbf5ee91304']",,"[43.2, 29.7]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,"[43.2, 29.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.204
0095b502-1183-465e-b0ca-255a9664b4ff,15,1,00:00:09.273,0,9,2,1.336375,30,Pass,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['1a447ea0-cee3-4caf-be16-3e31afc800c8', '397b78af-d8aa-469d-a47f-38bdeafbfae7']",,"[43.2, 29.7]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,6744.0,Luciano Vietto,12.548306,-0.08777389,3.0,High Pass,"[55.7, 28.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.273
397b78af-d8aa-469d-a47f-38bdeafbfae7,16,1,00:00:10.610,0,10,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,['0095b502-1183-465e-b0ca-255a9664b4ff'],,"[55.9, 27.8]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61
66f0a3c2-94a7-4e8d-8804-fa55920f988b,17,1,00:00:10.610,0,10,2,0.0,4,Duel,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,['1a447ea0-cee3-4caf-be16-3e31afc800c8'],,"[55.7, 28.6]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61
1a447ea0-cee3-4caf-be16-3e31afc800c8,18,1,00:00:10.610,0,10,2,1.506188,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['0095b502-1183-465e-b0ca-255a9664b4ff', '66f0a3c2-94a7-4e8d-8804-fa55920f988b', '9cc79a03-a170-47f3-966e-79f7e7e0026c']",,"[64.4, 51.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,8234.0,Ignacio Camacho Barnola,12.888755,0.84028804,3.0,High Pass,"[73.0, 61.1]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61
9cc79a03-a170-47f3-966e-79f7e7e0026c,19,1,00:00:12.116,0,12,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['1a447ea0-cee3-4caf-be16-3e31afc800c8'],,"[73.0, 61.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.116
fa46fd54-d77b-4308-a509-1e0f8bb40fa2,20,1,00:00:12.221,0,12,2,2.290878,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['894f2ed7-20a1-4e25-80fd-bfa38cd4af27'],,"[72.8, 64.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,6569.0,Roberto José Rosales Altuve,13.65174,2.3302937,3.0,High Pass,"[63.4, 74.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.221
894f2ed7-20a1-4e25-80fd-bfa38cd4af27,21,1,00:00:14.512,0,14,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['fa46fd54-d77b-4308-a509-1e0f8bb40fa2'],,"[63.4, 74.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.512
c02a7437-d535-45e6-b69e-fd2df5079b5c,22,1,00:00:14.512,0,14,2,1.585343,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['09e10310-f565-4dfe-a1c4-e2ce4ed070eb'],,"[64.4, 75.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6707.0,Charles Días Barbosa de Oliveira,26.07144,-0.5943855,3.0,High Pass,"[86.0, 61.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.512
09e10310-f565-4dfe-a1c4-e2ce4ed070eb,23,1,00:00:16.097,0,16,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['c02a7437-d535-45e6-b69e-fd2df5079b5c'],,"[86.0, 61.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.097
8b1553ca-65f5-4fcf-908d-fec254e0e7cd,24,1,00:00:16.097,0,16,2,0.914327,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['09e10310-f565-4dfe-a1c4-e2ce4ed070eb', '51ea0f46-043b-47a4-9beb-2645be700d68', 'dd218b97-338c-4f09-b1b3-ae1641f57999']",,"[86.0, 61.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[85.2, 60.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.097
dd218b97-338c-4f09-b1b3-ae1641f57999,25,1,00:00:16.688,0,16,2,0.487102,17,Pressure,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['51ea0f46-043b-47a4-9beb-2645be700d68', '8b1553ca-65f5-4fcf-908d-fec254e0e7cd']",,"[37.9, 17.3]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.688
51ea0f46-043b-47a4-9beb-2645be700d68,26,1,00:00:17.011,0,17,2,0.933812,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['3ec48401-adf7-4492-ad6d-3340f62e3c34', 'dd218b97-338c-4f09-b1b3-ae1641f57999']",,"[85.2, 60.7]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,8234.0,Ignacio Camacho Barnola,16.633099,3.0150006,2.0,Low Pass,"[68.7, 62.8]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.011
3ec48401-adf7-4492-ad6d-3340f62e3c34,27,1,00:00:17.945,0,17,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['51ea0f46-043b-47a4-9beb-2645be700d68'],,"[68.7, 62.8]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945
3d9d8eb8-56da-4989-a69c-f3d9ae3c7e30,28,1,00:00:17.945,0,17,2,0.119999,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['3ec48401-adf7-4492-ad6d-3340f62e3c34', 'b15e280d-b90f-4e1a-974a-1e966f51843b']",,"[68.7, 62.8]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.2, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945
b15e280d-b90f-4e1a-974a-1e966f51843b,29,1,00:00:18.065,0,18,2,1.841085,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['846f59a9-ef0b-48d6-9763-486fccabd334'],,"[70.2, 62.6]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,6559.0,Juan Carlos Pérez López,39.08657,-1.2425734,3.0,High Pass,"[82.8, 25.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.065
846f59a9-ef0b-48d6-9763-486fccabd334,30,1,00:00:19.906,0,19,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['b15e280d-b90f-4e1a-974a-1e966f51843b'],,"[82.8, 25.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.906
f06e4408-498f-443e-8ac9-2f8da2159bbb,31,1,00:00:20.905,0,20,2,0.938073,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['c264c39d-51d2-4de8-975e-8f73193db080'],,"[79.4, 29.5]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,6580.0,José Luis García del Pozo,10.920165,2.219792,2.0,Low Pass,"[72.8, 38.2]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.905
29a8a83d-f802-4eed-8f7d-eaa27d7fa903,32,1,00:00:21.718,0,21,2,0.606497,17,Pressure,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['3fa3613c-b447-4ad6-9ffc-aa29ecfb222a', 'c264c39d-51d2-4de8-975e-8f73193db080']",,"[46.7, 40.6]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.718
c264c39d-51d2-4de8-975e-8f73193db080,33,1,00:00:21.843,0,21,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,"['29a8a83d-f802-4eed-8f7d-eaa27d7fa903', 'f06e4408-498f-443e-8ac9-2f8da2159bbb']",,"[72.8, 38.2]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.843
3fa3613c-b447-4ad6-9ffc-aa29ecfb222a,34,1,00:00:21.843,0,21,2,0.481649,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['29a8a83d-f802-4eed-8f7d-eaa27d7fa903', 'c264c39d-51d2-4de8-975e-8f73193db080', 'dec8d5eb-c2b4-4a82-83cb-cd40444933be']",,"[72.8, 38.2]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.2, 36.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.843
dec8d5eb-c2b4-4a82-83cb-cd40444933be,35,1,00:00:22.325,0,22,2,2.279751,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['823f7c75-00c9-4544-be9c-04be81766a97'],,"[73.2, 36.9]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,8234.0,Ignacio Camacho Barnola,10.929318,1.6440594,3.0,High Pass,"[72.4, 47.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.325
823f7c75-00c9-4544-be9c-04be81766a97,36,1,00:00:24.604,0,24,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['dec8d5eb-c2b4-4a82-83cb-cd40444933be'],,"[72.4, 47.8]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.604
ce573a78-4a68-4881-a9e0-d6360700197c,37,1,00:00:24.604,0,24,2,1.42441,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['9106bc2a-4bb5-47b0-9c30-12961449976b', 'cd10eb94-bfae-4583-81c0-7cfcbe1717b2']",,"[72.4, 47.8]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,3302.0,Nordin Amrabat,18.005,0.18432441,3.0,High Pass,"[90.1, 51.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.604
9106bc2a-4bb5-47b0-9c30-12961449976b,38,1,00:00:26.029,0,26,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['ce573a78-4a68-4881-a9e0-d6360700197c'],,"[89.0, 44.0]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.029
cd10eb94-bfae-4583-81c0-7cfcbe1717b2,39,1,00:00:26.029,0,26,2,1.305374,30,Pass,223,Málaga,9,From Kick Off,212,Atlético Madrid,,,"['5a22cbce-8bce-417b-98b2-504c11225dab', 'ce573a78-4a68-4881-a9e0-d6360700197c']",,"[30.0, 29.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,19.31968,0.1821683,2.0,Low Pass,"[49.0, 32.5]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.029
5a22cbce-8bce-417b-98b2-504c11225dab,40,1,00:00:27.334,0,27,2,0.0,2,Ball Recovery,223,Málaga,9,From Kick Off,223,Málaga,,,['cd10eb94-bfae-4583-81c0-7cfcbe1717b2'],,"[71.1, 47.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.334
