id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,counterpress,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,under_pressure,foul_committed_advantage,foul_won_advantage,pass_switch,out,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,off_camera,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,pass_cut_back,clearance_left_foot,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_punched_out,block_offensive,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_key_pass_id,shot_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,shot_one_on_one,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,pass_goal_assist,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
689e12b3-51d6-400c-97bb-3794e26c7bde,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5798ee8d-8b32-40be-a552-fbd722e38c9e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,221,Levante UD,4141.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8801, 'name': 'Iván López Mendoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
00b2dcdc-802b-4c06-b302-7ce544f9f7cb,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7498683b-80ae-4fdc-9783-fbcc8b4aee0a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7498683b-80ae-4fdc-9783-fbcc8b4aee0a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,221,Levante UD,,,['00b2dcdc-802b-4c06-b302-7ce544f9f7cb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
34c3a2ed-2c15-407f-bdf3-cb140aae84cf,5,1,00:00:00.527,0,0,2,0.186293,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['8694d6ed-b868-4ccf-b0f7-883ad825febe'],"[61.0, 40.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11542.0,Javier Guerra Rodríguez,1.9235384,2.0576956,1.0,Ground Pass,"[60.1, 41.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527
8694d6ed-b868-4ccf-b0f7-883ad825febe,6,1,00:00:00.713,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['34c3a2ed-2c15-407f-bdf3-cb140aae84cf'],"[60.1, 41.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713
f6b46cdc-8428-4ca8-8a93-e75897178478,7,1,00:00:00.713,0,0,2,0.078435,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['5bb1c085-d4d1-4e5d-abca-d06acd5736e5', '8694d6ed-b868-4ccf-b0f7-883ad825febe']","[60.1, 41.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[60.1, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713
5bb1c085-d4d1-4e5d-abca-d06acd5736e5,8,1,00:00:00.792,0,0,2,0.704167,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['3d67ae43-d22d-4ed3-be41-67257282635b'],"[60.1, 42.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6713.0,Diego Javier Llorente Ríos,7.930952,-3.053216,1.0,Ground Pass,"[52.2, 41.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.792
3d67ae43-d22d-4ed3-be41-67257282635b,9,1,00:00:01.496,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5bb1c085-d4d1-4e5d-abca-d06acd5736e5'],"[52.2, 41.5]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.496
392e55e8-7ab2-49f8-b96a-5283b6ad8a14,10,1,00:00:01.496,0,1,2,3.420271,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['3d67ae43-d22d-4ed3-be41-67257282635b', '9a0e560f-b972-4cfe-9fa1-115dc9f336c2']","[52.2, 41.5]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.8, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.496
9a0e560f-b972-4cfe-9fa1-115dc9f336c2,11,1,00:00:04.916,0,4,2,2.197773,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['33856ff7-8896-4e10-8641-78d72466502a'],"[55.8, 47.5]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,24138.0,Joaquín José Marín Ruiz,26.223082,1.5288363,1.0,Ground Pass,"[56.9, 73.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.916
33856ff7-8896-4e10-8641-78d72466502a,12,1,00:00:07.114,0,7,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9a0e560f-b972-4cfe-9fa1-115dc9f336c2'],"[56.9, 73.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.114
a5430c38-692a-46df-bb3b-26deb5931033,13,1,00:00:07.114,0,7,2,0.915607,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['33856ff7-8896-4e10-8641-78d72466502a', '88f7b63d-ce15-45af-a997-90ca56cdaf1d']","[56.9, 73.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[56.9, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.114
88f7b63d-ce15-45af-a997-90ca56cdaf1d,14,1,00:00:08.030,0,8,2,1.313406,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['283d2b92-5f82-4496-8c67-10da9e802c2c'],"[56.9, 73.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,27144.0,Antonio Amaya Carazo,27.488543,-2.143664,1.0,Ground Pass,"[42.0, 50.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03
283d2b92-5f82-4496-8c67-10da9e802c2c,15,1,00:00:09.343,0,9,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['88f7b63d-ce15-45af-a997-90ca56cdaf1d'],"[42.0, 50.6]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.343
fe92d22f-b9b5-46f2-baa3-b8ec9f67dd59,16,1,00:00:09.343,0,9,2,0.973049,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['283d2b92-5f82-4496-8c67-10da9e802c2c', 'af028ac0-a645-4c89-abfb-5ebff13b6af6']","[42.0, 50.6]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,"[42.3, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.343
af028ac0-a645-4c89-abfb-5ebff13b6af6,17,1,00:00:10.316,0,10,2,2.205859,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['309b2b36-d5e7-4c07-9b6d-66de028711cf'],"[42.3, 49.9]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,6914.0,Roberto Román Triguero,22.418297,-1.4680207,1.0,Ground Pass,"[44.6, 27.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.316
309b2b36-d5e7-4c07-9b6d-66de028711cf,18,1,00:00:12.522,0,12,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['af028ac0-a645-4c89-abfb-5ebff13b6af6'],"[44.6, 27.6]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522
e516cef4-b048-4247-b1f3-bca5ebe2c9ea,19,1,00:00:12.522,0,12,2,1.796694,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['309b2b36-d5e7-4c07-9b6d-66de028711cf', 'a95c03ef-7ae2-45bc-9daa-ecdfe55ec41b']","[44.6, 27.6]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,"[47.1, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522
a95c03ef-7ae2-45bc-9daa-ecdfe55ec41b,20,1,00:00:14.319,0,14,2,1.283751,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['431ee04a-8473-47e2-bb13-8d7e85fe927e'],"[47.1, 27.3]",6914.0,Roberto Román Triguero,5.0,Left Center Back,27144.0,Antonio Amaya Carazo,18.110771,1.6814536,1.0,Ground Pass,"[45.1, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.319
431ee04a-8473-47e2-bb13-8d7e85fe927e,21,1,00:00:15.602,0,15,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a95c03ef-7ae2-45bc-9daa-ecdfe55ec41b'],"[45.1, 45.3]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.602
8ee21746-6ac6-4d90-b01e-c93986225cb0,22,1,00:00:15.602,0,15,2,2.466293,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['2d5b8e8f-eba1-4952-93bb-bcb2204fce97', '431ee04a-8473-47e2-bb13-8d7e85fe927e']","[45.1, 45.3]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,"[50.6, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.602
2d5b8e8f-eba1-4952-93bb-bcb2204fce97,23,1,00:00:18.069,0,18,2,1.343818,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7725ce56-021a-4d10-aab1-605315f67e48'],"[50.6, 51.5]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,19.944923,1.2966288,1.0,Ground Pass,"[56.0, 70.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.069
7725ce56-021a-4d10-aab1-605315f67e48,24,1,00:00:19.412,0,19,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['2d5b8e8f-eba1-4952-93bb-bcb2204fce97'],"[56.0, 70.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.412
3a5e9a95-0967-43de-a947-bc27d2d68d4f,25,1,00:00:19.412,0,19,2,1.407373,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['626a79b4-8ec3-4766-a151-8a3605318da9', '7725ce56-021a-4d10-aab1-605315f67e48']","[56.0, 70.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.9, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.412
626a79b4-8ec3-4766-a151-8a3605318da9,26,1,00:00:20.820,0,20,2,2.195106,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['22b797d7-831e-49ae-a194-aa40a0455527'],"[57.9, 73.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,24138.0,Joaquín José Marín Ruiz,43.78961,0.06398576,3.0,High Pass,"[101.6, 76.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82
22b797d7-831e-49ae-a194-aa40a0455527,27,1,00:00:23.015,0,23,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['626a79b4-8ec3-4766-a151-8a3605318da9'],"[101.6, 76.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.015
f93cf17c-94f3-4688-9bbe-c393d0385067,28,1,00:00:23.039,0,23,2,1.650509,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['225d5646-d89f-42e6-9444-e895a3dce2b9', '3d1a5d2b-9470-4857-bcc0-faaabb9bab8e']","[101.6, 78.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11542.0,Javier Guerra Rodríguez,10.323275,-0.90210676,3.0,High Pass,"[108.0, 69.9]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.039
3d1a5d2b-9470-4857-bcc0-faaabb9bab8e,29,1,00:00:24.690,0,24,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f93cf17c-94f3-4688-9bbe-c393d0385067'],"[108.0, 67.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69
225d5646-d89f-42e6-9444-e895a3dce2b9,30,1,00:00:24.690,0,24,2,0.0,10,Interception,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,['f93cf17c-94f3-4688-9bbe-c393d0385067'],"[12.1, 10.2]",26023.0,Juan Francisco García García,6.0,Left Back,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69
a0c91b5a-2ffd-4c72-b564-e80f1fd2cda2,31,1,00:00:24.690,0,24,2,0.880285,43,Carry,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,"['225d5646-d89f-42e6-9444-e895a3dce2b9', 'a3f04350-037a-4dd6-9820-06ac215f9386']","[12.1, 10.2]",26023.0,Juan Francisco García García,6.0,Left Back,,,,,,,,,,,,"[11.8, 18.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69
a3f04350-037a-4dd6-9820-06ac215f9386,32,1,00:00:25.570,0,25,2,2.208377,30,Pass,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,"['8203ee56-ecc2-4f32-aaa5-bf83bd0387fa', '91158de8-105c-4e46-85fe-990a7c5844ba']","[11.8, 18.9]",26023.0,Juan Francisco García García,6.0,Left Back,23791.0,Víctor Casadesús Castaño,50.128334,0.33752212,3.0,High Pass,"[59.1, 35.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57
91158de8-105c-4e46-85fe-990a7c5844ba,33,1,00:00:27.779,0,27,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,['a3f04350-037a-4dd6-9820-06ac215f9386'],"[57.9, 31.7]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.779
8203ee56-ecc2-4f32-aaa5-bf83bd0387fa,34,1,00:00:27.779,0,27,2,0.98337,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['91faf3d9-0f05-467d-8bf6-056dcf172439', 'a3f04350-037a-4dd6-9820-06ac215f9386']","[61.0, 44.6]",6914.0,Roberto Román Triguero,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,11.148542,0.4154921,2.0,Low Pass,"[71.2, 49.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.779
91faf3d9-0f05-467d-8bf6-056dcf172439,35,1,00:00:28.762,0,28,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['8203ee56-ecc2-4f32-aaa5-bf83bd0387fa'],"[71.2, 49.1]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.762
16e0c430-35bc-4723-b01c-e52adcf44428,36,1,00:00:28.762,0,28,2,0.054199,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['91faf3d9-0f05-467d-8bf6-056dcf172439', 'b8b02372-7a75-4568-9826-fa558421ec51']","[71.2, 49.1]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,"[71.2, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.762
b8b02372-7a75-4568-9826-fa558421ec51,37,1,00:00:28.816,0,28,2,2.298789,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e1b42685-26c5-4e3c-9091-2db1db48edcd'],"[71.2, 49.1]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,11.7046995,2.8468626,2.0,Low Pass,"[60.0, 52.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.816
e1b42685-26c5-4e3c-9091-2db1db48edcd,38,1,00:00:31.115,0,31,2,0.0,2,Ball Recovery,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,['b8b02372-7a75-4568-9826-fa558421ec51'],"[60.1, 27.6]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.115
f8c5997e-a774-4816-a341-b4b359b8a194,39,1,00:00:31.115,0,31,2,4.676951,43,Carry,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,,,"['3e56cc4a-07d4-41b9-934b-d1fd54b3e74b', 'e1b42685-26c5-4e3c-9091-2db1db48edcd']","[60.1, 27.6]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,"[88.7, 31.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.115
