id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,counterpress,dribble_outcome_id,dribble_outcome_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,goalkeeper_punched_out,out,miscontrol_aerial_won,clearance_right_foot,foul_won_defensive,pass_shot_assist,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,block_offensive,goalkeeper_end_location,clearance_left_foot,foul_committed_penalty,foul_won_penalty,block_deflection,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,clearance_aerial_won,shot_open_goal,pass_deflected,dribble_nutmeg,pass_cut_back,shot_aerial_won,ball_recovery_offensive,timestamp_seconds
05653049-b84f-43b8-8f19-b90eaec5b650,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e2b968a6-2889-438d-b1c0-f91a6e2a5fff,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6388, 'name': 'Ander Iturraspe Derteano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6392, 'name': 'Íñigo Lekue Martínez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 30}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a6ce5006-0aff-4008-88e2-55b4178921d6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,['df4ad8f3-2ced-40b2-94b0-cf6abc9ab56d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
df4ad8f3-2ced-40b2-94b0-cf6abc9ab56d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a6ce5006-0aff-4008-88e2-55b4178921d6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
57f259a1-fe83-4041-b748-465dc73e260b,5,1,00:00:00.393,0,0,2,0.365242,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['391ae051-ebdc-4aa3-a233-005beb1b98df'],True,"[61.0, 40.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11542.0,Javier Guerra Rodríguez,1.5811388,-1.8925469,1.0,Ground Pass,"[60.5, 38.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.393
391ae051-ebdc-4aa3-a233-005beb1b98df,6,1,00:00:00.758,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['57f259a1-fe83-4041-b748-465dc73e260b'],,"[60.5, 38.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758
328b9676-a8a3-418b-8bac-ccf507f97dd3,7,1,00:00:00.758,0,0,2,0.962186,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['6ee6d7b8-3b05-4c95-a684-ed131582b394'],,"[59.9, 39.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26848.0,Roberto Trashorras Gayoso,16.819334,-3.0224,1.0,Ground Pass,"[43.2, 37.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758
6ee6d7b8-3b05-4c95-a684-ed131582b394,8,1,00:00:01.721,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['328b9676-a8a3-418b-8bac-ccf507f97dd3'],,"[43.2, 37.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721
c4530eab-4592-4f63-8159-37bffb2d3409,9,1,00:00:01.721,0,1,2,1.065404,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['194d7eed-d399-4836-ac80-bbeb0d4e176a', '6ee6d7b8-3b05-4c95-a684-ed131582b394']",,"[43.2, 37.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.2, 35.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721
194d7eed-d399-4836-ac80-bbeb0d4e176a,10,1,00:00:02.786,0,2,2,1.517128,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f6fa8ba7-b699-4fb5-afd3-60da68e3c213'],,"[43.2, 35.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,27144.0,Antonio Amaya Carazo,15.384408,-1.8473103,1.0,Ground Pass,"[39.0, 21.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.786
f6fa8ba7-b699-4fb5-afd3-60da68e3c213,11,1,00:00:04.303,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['194d7eed-d399-4836-ac80-bbeb0d4e176a'],,"[39.0, 21.1]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303
74e072ad-d230-4a20-ac0d-a66d577dea36,12,1,00:00:04.303,0,4,2,1.29805,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['9cf9a95c-7f3e-4632-805e-ecd6b05f1058', 'f6fa8ba7-b699-4fb5-afd3-60da68e3c213']",,"[39.0, 21.1]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,"[44.8, 16.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303
9cf9a95c-7f3e-4632-805e-ecd6b05f1058,13,1,00:00:05.601,0,5,2,2.759108,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['20d06ee9-6f69-46ea-9ee9-75b84e3995b7', '2d1c40f5-159d-443c-9959-d16b896b5ccf']",,"[44.8, 16.1]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,11542.0,Javier Guerra Rodríguez,49.825695,-0.032117467,3.0,High Pass,"[94.6, 14.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.601
ef8a7fd6-14f7-4885-a70d-d8d9f4172b43,14,1,00:00:05.677,0,5,2,0.206594,17,Pressure,360,Rayo Vallecano,9,From Kick Off,215,Athletic Club,,,,,"[72.1, 60.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.677
2d1c40f5-159d-443c-9959-d16b896b5ccf,15,1,00:00:08.360,0,8,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9cf9a95c-7f3e-4632-805e-ecd6b05f1058'],,"[93.0, 13.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36
20d06ee9-6f69-46ea-9ee9-75b84e3995b7,16,1,00:00:08.360,0,8,2,1.198165,30,Pass,360,Rayo Vallecano,9,From Kick Off,215,Athletic Club,,,"['5f8ea54f-5251-4e31-a814-03938867b6f5', '9cf9a95c-7f3e-4632-805e-ecd6b05f1058', 'e49aa4e7-fedd-4200-9962-91483d909f65']",,"[25.5, 65.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,13.90899,0.4540016,2.0,Low Pass,"[38.0, 71.7]",,,66.0,Recovery,,9.0,Incomplete,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36
e49aa4e7-fedd-4200-9962-91483d909f65,17,1,00:00:08.360,0,8,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['20d06ee9-6f69-46ea-9ee9-75b84e3995b7'],,"[94.6, 14.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36
5f8ea54f-5251-4e31-a814-03938867b6f5,18,1,00:00:09.559,0,9,2,0.855742,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['20d06ee9-6f69-46ea-9ee9-75b84e3995b7', '3963d030-27d3-4f13-969f-e73b38c46639']",,"[82.1, 8.4]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,11542.0,Javier Guerra Rodríguez,11.072489,-0.2931869,2.0,Low Pass,"[92.7, 5.2]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.559
3963d030-27d3-4f13-969f-e73b38c46639,19,1,00:00:10.414,0,10,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5f8ea54f-5251-4e31-a814-03938867b6f5'],,"[92.7, 5.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.414
b0522bc6-f9e9-4436-8101-0d264d6cba5c,20,1,00:00:10.414,0,10,2,1.534504,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['3963d030-27d3-4f13-969f-e73b38c46639', '41015bc4-8a22-43bf-99f0-85c3220e24e1', '8aaadbe1-1294-4da4-806c-da0a5aaf7bbb']",,"[92.7, 5.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[91.9, 5.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.414
8aaadbe1-1294-4da4-806c-da0a5aaf7bbb,21,1,00:00:11.467,0,11,2,0.60891,17,Pressure,360,Rayo Vallecano,9,From Kick Off,215,Athletic Club,,,"['41015bc4-8a22-43bf-99f0-85c3220e24e1', 'b0522bc6-f9e9-4436-8101-0d264d6cba5c']",,"[24.2, 73.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.467
fa02e1df-0c86-421b-89af-da874a54bf9d,22,1,00:00:11.949,0,11,2,0.0,22,Foul Committed,360,Rayo Vallecano,9,From Kick Off,215,Athletic Club,,,['41015bc4-8a22-43bf-99f0-85c3220e24e1'],,"[28.2, 74.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.949
41015bc4-8a22-43bf-99f0-85c3220e24e1,23,1,00:00:11.949,0,11,2,0.0,21,Foul Won,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['8aaadbe1-1294-4da4-806c-da0a5aaf7bbb', 'fa02e1df-0c86-421b-89af-da874a54bf9d']",,"[91.9, 5.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.949
f2d15c41-9161-4cf7-a5d9-59aaaa6f2776,24,1,00:00:39.750,0,39,3,1.156536,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['c06a19e6-1717-4702-b662-b27622870edc', 'e076e61d-4a26-4946-8887-765dafb4d942']",,"[92.3, 5.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11542.0,Javier Guerra Rodríguez,32.11791,1.0848683,3.0,High Pass,"[107.3, 33.4]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75
c06a19e6-1717-4702-b662-b27622870edc,25,1,00:00:40.907,0,40,3,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f2d15c41-9161-4cf7-a5d9-59aaaa6f2776'],,"[108.2, 35.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.907
e076e61d-4a26-4946-8887-765dafb4d942,26,1,00:00:40.907,0,40,3,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,,,['f2d15c41-9161-4cf7-a5d9-59aaaa6f2776'],,"[12.8, 46.7]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.907
0f85a123-fd3a-4c38-a1ba-0436a247bbd7,27,1,00:00:42.544,0,42,3,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,,,,,"[16.9, 55.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.544
6f424964-657b-4f14-91e6-1c73fa1b4ba3,28,1,00:00:42.544,0,42,3,0.84326,43,Carry,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,,,"['0f85a123-fd3a-4c38-a1ba-0436a247bbd7', 'b8912d76-e237-43a1-9096-e1f0e6a5c250']",,"[16.9, 55.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[18.2, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.544
b8912d76-e237-43a1-9096-e1f0e6a5c250,29,1,00:00:43.387,0,43,3,1.731014,30,Pass,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,,,['6c143a4b-5f0d-4c1c-a50c-c70c923f00d2'],,"[18.2, 56.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,37.769035,0.119428925,3.0,High Pass,"[55.7, 61.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.387
6c143a4b-5f0d-4c1c-a50c-c70c923f00d2,30,1,00:00:45.118,0,45,3,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['b8912d76-e237-43a1-9096-e1f0e6a5c250'],,"[64.4, 18.7]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.118
32deab62-ea31-4d50-885a-935b5e01c94c,31,1,00:00:45.118,0,45,3,1.87355,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['3aab12af-a3ee-4176-bc91-bcbfaa39cfe7', '6c143a4b-5f0d-4c1c-a50c-c70c923f00d2']",,"[64.4, 18.7]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,"[64.5, 19.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.118
3aab12af-a3ee-4176-bc91-bcbfaa39cfe7,32,1,00:00:46.992,0,46,3,1.064601,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['382b1d60-042a-451c-b4e2-fa7199cec552'],,"[64.5, 19.3]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,6852.0,Jozabed Sánchez Ruiz,29.7392,0.8377313,3.0,High Pass,"[84.4, 41.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.992
382b1d60-042a-451c-b4e2-fa7199cec552,33,1,00:00:48.057,0,48,3,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['3aab12af-a3ee-4176-bc91-bcbfaa39cfe7'],,"[84.4, 41.4]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.057
2038fc97-772d-423d-9ce0-16de9b7bdc51,34,1,00:00:48.057,0,48,3,0.0,38,Miscontrol,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[87.4, 44.8]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.057
ed4f1b1d-a9a8-4487-83c6-4c31dbcdf694,35,1,00:00:49.320,0,49,4,2.305673,30,Pass,215,Athletic Club,6,From Counter,215,Athletic Club,,,['1b6f5b66-a028-49a1-af81-b0bbe3467421'],,"[34.4, 35.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6394.0,Aritz Aduriz Zubeldia,43.708237,-0.28049952,2.0,Low Pass,"[76.4, 23.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,5bcb39a9-b6ee-42bf-be8c-7ff74df73d7e,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.32
1b6f5b66-a028-49a1-af81-b0bbe3467421,36,1,00:00:51.626,0,51,4,,42,Ball Receipt*,215,Athletic Club,6,From Counter,215,Athletic Club,,,['ed4f1b1d-a9a8-4487-83c6-4c31dbcdf694'],,"[76.4, 23.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.626
2c9c9692-7a39-46d6-b181-b32a0e9dd191,37,1,00:00:51.626,0,51,4,1.048615,43,Carry,215,Athletic Club,6,From Counter,215,Athletic Club,,,"['1b6f5b66-a028-49a1-af81-b0bbe3467421', '5c016e2b-b984-4656-8879-4fda821f27a9', 'ebec0372-4740-4089-b23a-9d872f329be4']",,"[76.4, 23.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[89.1, 23.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.626
ebec0372-4740-4089-b23a-9d872f329be4,38,1,00:00:51.867,0,51,4,0.732112,17,Pressure,215,Athletic Club,6,From Counter,360,Rayo Vallecano,,,['2c9c9692-7a39-46d6-b181-b32a0e9dd191'],,"[28.6, 55.4]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.867
15e661d4-9d3f-461f-9a98-e74b7e71923e,39,1,00:00:52.675,0,52,4,0.0,39,Dribbled Past,215,Athletic Club,6,From Counter,360,Rayo Vallecano,,,"['1b53cc4d-1a08-410f-a0e2-f37ccfa31949', '5c016e2b-b984-4656-8879-4fda821f27a9']",,"[31.0, 57.0]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.675
5c016e2b-b984-4656-8879-4fda821f27a9,40,1,00:00:52.675,0,52,4,0.0,14,Dribble,215,Athletic Club,6,From Counter,215,Athletic Club,,,['15e661d4-9d3f-461f-9a98-e74b7e71923e'],,"[89.1, 23.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.675
