id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,dribble_overrun,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,block_offensive,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,shot_first_time,out,ball_recovery_recovery_failure,pass_miscommunication,pass_outswinging,foul_committed_type_id,foul_committed_type_name,clearance_other,foul_committed_advantage,foul_won_advantage,pass_inswinging,goalkeeper_punched_out,pass_cut_back,miscontrol_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,ball_recovery_offensive,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,timestamp_seconds
1428e479-e8a0-4570-b649-3a95c5bdafd2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cc9a79f4-17d6-40d9-8344-993a6a92cc08,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0d697515-c6d7-4a65-9eb6-c1e93e1a0847,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,213,Sevilla,,,['1d74e448-8d17-4133-a213-fc704848b94c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1d74e448-8d17-4133-a213-fc704848b94c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['0d697515-c6d7-4a65-9eb6-c1e93e1a0847'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9c081458-2090-4305-a731-737233a36017,5,1,00:00:00.492,0,0,2,0.481948,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d4e6ad3b-d76e-49fd-92a7-e91c967d0388'],True,"[60.0, 40.0]",6744.0,Luciano Vietto,22.0,Right Center Forward,5487.0,Antoine Griezmann,2.9017236,-1.5363272,1.0,Ground Pass,"[60.1, 37.1]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492
d4e6ad3b-d76e-49fd-92a7-e91c967d0388,6,1,00:00:00.974,0,0,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['9c081458-2090-4305-a731-737233a36017'],,"[60.1, 37.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974
2fb5a874-948a-4785-88eb-6a4f143cd1ea,7,1,00:00:00.974,0,0,2,0.898997,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['8afcbc45-ee6b-4def-a7f9-60e565dccc49'],,"[59.5, 38.6]",5487.0,Antoine Griezmann,24.0,Left Center Forward,19668.0,Augusto Matías Fernández,13.943458,-3.0626206,1.0,Ground Pass,"[45.6, 37.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974
8afcbc45-ee6b-4def-a7f9-60e565dccc49,8,1,00:00:01.873,0,1,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['2fb5a874-948a-4785-88eb-6a4f143cd1ea'],,"[45.6, 37.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.873
a41198b0-d619-47b1-a23b-14db6c01f6b1,9,1,00:00:01.873,0,1,2,0.987041,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['8afcbc45-ee6b-4def-a7f9-60e565dccc49', 'd4a45090-be9e-45a3-b8a1-7e5866d6df86']",,"[45.6, 37.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.4, 37.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.873
d4a45090-be9e-45a3-b8a1-7e5866d6df86,10,1,00:00:02.860,0,2,2,1.783764,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['9f37e345-fb31-4b01-910e-9800823b110d'],,"[47.4, 37.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6384.0,Gabriel Fernández Arenas,23.345236,1.7429872,1.0,Ground Pass,"[43.4, 60.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
9f37e345-fb31-4b01-910e-9800823b110d,11,1,00:00:04.644,0,4,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d4a45090-be9e-45a3-b8a1-7e5866d6df86'],,"[43.4, 60.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.644
5beefeec-aeb5-4afc-b6f5-743a1aaf848d,12,1,00:00:04.644,0,4,2,0.80998,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['9f37e345-fb31-4b01-910e-9800823b110d', 'd826ca8d-94f1-4570-b028-6aeb54be5a4f']",,"[43.4, 60.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.2, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.644
d826ca8d-94f1-4570-b028-6aeb54be5a4f,13,1,00:00:05.454,0,5,2,1.839294,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['9f7bbce7-104a-41ff-8436-a7f015d0ab67'],,"[43.2, 64.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6376.0,Stefan Savić,15.532225,-2.2787242,1.0,Ground Pass,"[33.1, 52.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.454
9f7bbce7-104a-41ff-8436-a7f015d0ab67,14,1,00:00:07.293,0,7,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d826ca8d-94f1-4570-b028-6aeb54be5a4f'],,"[33.1, 52.5]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.293
e6fa76ab-54f3-4bcf-9515-b13ec84cf3bb,15,1,00:00:07.293,0,7,2,0.828437,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['9f7bbce7-104a-41ff-8436-a7f015d0ab67', 'd4c9812b-d519-41b8-b924-afa589fd86fa']",,"[33.1, 52.5]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,"[33.1, 52.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.293
d4c9812b-d519-41b8-b924-afa589fd86fa,16,1,00:00:08.122,0,8,2,1.300462,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['1aee8e1b-55d6-4fd3-9b54-276624daea02'],,"[33.1, 52.5]",6376.0,Stefan Savić,3.0,Right Center Back,5249.0,Diego Roberto Godín Leal,32.434704,-1.6170596,1.0,Ground Pass,"[31.6, 20.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.122
1aee8e1b-55d6-4fd3-9b54-276624daea02,17,1,00:00:09.422,0,9,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d4c9812b-d519-41b8-b924-afa589fd86fa'],,"[31.6, 20.1]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.422
2dabb3a7-dc47-4459-9e83-c9338b3e56e7,18,1,00:00:09.422,0,9,2,3.768301,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['1aee8e1b-55d6-4fd3-9b54-276624daea02', '285edca7-1d46-4a95-8ffe-2428e7c28fda']",,"[31.6, 20.1]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[33.7, 23.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.422
285edca7-1d46-4a95-8ffe-2428e7c28fda,19,1,00:00:13.191,0,13,2,2.633468,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['23f2d4af-af04-4edc-978f-fbae2e86f0d2', '4c61f888-c9fd-4f1f-9f6b-e3869dd810ec']",,"[33.7, 23.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6744.0,Luciano Vietto,54.57188,-0.051331017,3.0,High Pass,"[88.2, 20.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.191
4c61f888-c9fd-4f1f-9f6b-e3869dd810ec,20,1,00:00:15.824,0,15,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['285edca7-1d46-4a95-8ffe-2428e7c28fda'],,"[86.4, 24.7]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.824
23f2d4af-af04-4edc-978f-fbae2e86f0d2,21,1,00:00:15.824,0,15,2,0.0,2,Ball Recovery,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,['285edca7-1d46-4a95-8ffe-2428e7c28fda'],,"[31.9, 59.9]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.824
258a9f69-785c-4e69-a0f1-00e831b19ee7,22,1,00:00:15.824,0,15,2,1.285777,43,Carry,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,"['23f2d4af-af04-4edc-978f-fbae2e86f0d2', '3ca01d08-af50-4550-b10a-09a02f8a6aa6', '85695e56-431d-43f7-9cff-fa5d6695048e']",,"[31.9, 59.9]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[30.6, 61.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.824
85695e56-431d-43f7-9cff-fa5d6695048e,23,1,00:00:16.463,0,16,2,0.923637,17,Pressure,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['258a9f69-785c-4e69-a0f1-00e831b19ee7', '3ca01d08-af50-4550-b10a-09a02f8a6aa6']",,"[88.7, 20.1]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.463
3ca01d08-af50-4550-b10a-09a02f8a6aa6,24,1,00:00:17.110,0,17,2,2.865386,30,Pass,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,"['58dcf188-c0d6-4f54-b28a-b2db881d2a34', '85695e56-431d-43f7-9cff-fa5d6695048e']",,"[30.6, 61.1]",3253.0,Adil Rami,3.0,Right Center Back,6672.0,Jorge Andújar Moreno,22.910696,0.7915709,3.0,High Pass,"[46.7, 77.4]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11
58dcf188-c0d6-4f54-b28a-b2db881d2a34,25,1,00:00:19.975,0,19,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,['3ca01d08-af50-4550-b10a-09a02f8a6aa6'],,"[46.7, 77.4]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.975
0982af7c-942d-4246-825a-317bf771a5e7,26,1,00:00:19.975,0,19,2,1.065975,30,Pass,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,"['1ece5900-fc2d-4c26-9a97-0725c89a18b7', 'ff3cf9d4-fa78-49ce-8700-9f32fa6c434e']",,"[47.7, 77.4]",6672.0,Jorge Andújar Moreno,2.0,Right Back,5504.0,Éver Maximiliano David Banega,21.102133,-0.6577182,3.0,High Pass,"[64.4, 64.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.975
1ece5900-fc2d-4c26-9a97-0725c89a18b7,27,1,00:00:21.041,0,21,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,['0982af7c-942d-4246-825a-317bf771a5e7'],,"[67.5, 67.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.041
ff3cf9d4-fa78-49ce-8700-9f32fa6c434e,28,1,00:00:21.041,0,21,2,0.0,2,Ball Recovery,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['0982af7c-942d-4246-825a-317bf771a5e7'],,"[55.7, 15.6]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.041
f6bd8ade-07ae-4dc7-9e5e-dedd81bcd723,29,1,00:00:21.041,0,21,2,1.576167,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['52298f5c-53c6-4c61-88ed-690d7f5abb66', 'ff3cf9d4-fa78-49ce-8700-9f32fa6c434e']",,"[55.7, 15.6]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.3, 17.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.041
52298f5c-53c6-4c61-88ed-690d7f5abb66,30,1,00:00:22.617,0,22,2,0.58692,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['5b391d2d-30fa-4d41-b09e-c388b75dd8cd'],,"[62.3, 17.0]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,5487.0,Antoine Griezmann,13.046455,0.0844143,1.0,Ground Pass,"[75.3, 18.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.617
5b391d2d-30fa-4d41-b09e-c388b75dd8cd,31,1,00:00:23.204,0,23,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['52298f5c-53c6-4c61-88ed-690d7f5abb66'],,"[75.3, 18.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204
e403cb31-6f8a-4d4b-a93c-e5c0619dca77,32,1,00:00:23.204,0,23,2,3.348498,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['5b391d2d-30fa-4d41-b09e-c388b75dd8cd', 'b5b8cbd9-75a8-4082-b13a-9a7d5b3788de']",,"[75.3, 18.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[78.6, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.204
b5b8cbd9-75a8-4082-b13a-9a7d5b3788de,33,1,00:00:26.553,0,26,2,1.040616,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['1e3285be-3ddb-4161-b65f-a2871cd79feb'],,"[78.6, 3.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,19668.0,Augusto Matías Fernández,6.8,1.5707964,1.0,Ground Pass,"[78.6, 10.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.553
1e3285be-3ddb-4161-b65f-a2871cd79feb,34,1,00:00:27.593,0,27,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['b5b8cbd9-75a8-4082-b13a-9a7d5b3788de'],,"[78.6, 10.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.593
a1199eb2-cbf9-4a97-ba41-432f5071bcdd,35,1,00:00:27.593,0,27,2,0.998901,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d9c1d814-59e4-403c-a22b-f9deba297c0c'],,"[78.6, 10.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6744.0,Luciano Vietto,10.625442,0.611497,1.0,Ground Pass,"[87.3, 16.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.593
ed024317-47a7-49e5-a6d3-1c2a299f577d,36,1,00:00:28.331,0,28,2,1.100602,17,Pressure,212,Atlético Madrid,9,From Kick Off,213,Sevilla,,,"['207d7ce6-87b4-4b1e-8ab7-efb3863d3ac6', 'd99f7b77-fd34-4674-9dc5-62c02d05b308', 'd9c1d814-59e4-403c-a22b-f9deba297c0c']",,"[31.4, 63.0]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.331
d9c1d814-59e4-403c-a22b-f9deba297c0c,37,1,00:00:28.592,0,28,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['a1199eb2-cbf9-4a97-ba41-432f5071bcdd', 'ed024317-47a7-49e5-a6d3-1c2a299f577d']",,"[87.3, 16.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.592
207d7ce6-87b4-4b1e-8ab7-efb3863d3ac6,38,1,00:00:28.592,0,28,2,0.750869,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['d99f7b77-fd34-4674-9dc5-62c02d05b308', 'd9c1d814-59e4-403c-a22b-f9deba297c0c', 'ed024317-47a7-49e5-a6d3-1c2a299f577d']",,"[87.3, 16.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[85.4, 19.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.592
d99f7b77-fd34-4674-9dc5-62c02d05b308,39,1,00:00:29.343,0,29,2,0.720589,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['5c777702-d2f6-4a57-92f4-14e847b831de', 'ed024317-47a7-49e5-a6d3-1c2a299f577d']",,"[85.4, 19.0]",6744.0,Luciano Vietto,22.0,Right Center Forward,6384.0,Gabriel Fernández Arenas,18.374166,1.8804992,1.0,Ground Pass,"[79.8, 36.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.343
