id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,out,clearance_right_foot,block_deflection,pass_switch,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,clearance_head,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,dribble_overrun,foul_committed_advantage,foul_won_advantage,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,dribble_nutmeg,shot_first_time,ball_recovery_recovery_failure,pass_goal_assist,dribble_no_touch,shot_one_on_one,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b3748da1-73e4-4a33-8052-512af86aaff6,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 6}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
31872278-aa4e-4c71-a5b3-49b2ffca2c7a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,221,Levante UD,442.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b5e1be3d-e9dc-40b2-bd09-d672f7cdb33b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c4c4b3d7-477a-49a6-a9c0-22bc7a63faec'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c4c4b3d7-477a-49a6-a9c0-22bc7a63faec,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,221,Levante UD,,,['b5e1be3d-e9dc-40b2-bd09-d672f7cdb33b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c3e09b6a-2446-43c2-9be1-c20b38da4038,5,1,00:00:00.120,0,0,2,0.573673,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['93a5af72-e1dd-459a-a58d-f41dea508629'],"[60.0, 40.0]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,7782.0,Luis Alberto Romero Alconchel,5.4571056,-1.8113306,1.0,Ground Pass,"[58.7, 34.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
93a5af72-e1dd-459a-a58d-f41dea508629,6,1,00:00:00.693,0,0,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['c3e09b6a-2446-43c2-9be1-c20b38da4038'],"[58.7, 34.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.693
45ddd336-ef16-45a2-9ad7-05bbc10f17f0,7,1,00:00:00.693,0,0,2,1.325683,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['697529ae-7a09-4fbc-964d-3b616027712d', '93a5af72-e1dd-459a-a58d-f41dea508629']","[58.7, 34.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,"[60.1, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.693
697529ae-7a09-4fbc-964d-3b616027712d,8,1,00:00:02.019,0,2,2,0.726399,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['1cc7da8d-bae1-4b44-8ce1-6cbfd38017f1'],"[60.1, 34.7]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,25921.0,Rubén Gracia Calmache,9.924717,-0.7140907,1.0,Ground Pass,"[67.6, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.019
1cc7da8d-bae1-4b44-8ce1-6cbfd38017f1,9,1,00:00:02.745,0,2,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['697529ae-7a09-4fbc-964d-3b616027712d'],"[67.6, 28.2]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.745
48b4bd73-f0ae-4d0e-8aed-159b244423f2,10,1,00:00:02.745,0,2,2,1.658353,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['1cc7da8d-bae1-4b44-8ce1-6cbfd38017f1', '4290d2c1-2310-47e4-aadb-2e483e0e444c', 'ec6e6428-20d5-4ddd-9624-9f53c7594d56']","[67.6, 28.2]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,"[78.4, 26.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.745
4290d2c1-2310-47e4-aadb-2e483e0e444c,11,1,00:00:03.339,0,3,2,1.025048,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,221,Levante UD,,,['48b4bd73-f0ae-4d0e-8aed-159b244423f2'],"[45.5, 51.9]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339
12f7732d-3abe-4bd1-8959-8d4c71cd4791,12,1,00:00:03.754,0,3,2,0.736039,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,221,Levante UD,,,['ec6e6428-20d5-4ddd-9624-9f53c7594d56'],"[41.4, 54.1]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.754
ec6e6428-20d5-4ddd-9624-9f53c7594d56,13,1,00:00:04.404,0,4,2,0.0,14,Dribble,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['12f7732d-3abe-4bd1-8959-8d4c71cd4791', '303ab2f3-257e-4e5d-b296-140cbe8557bd']","[78.4, 26.0]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.404
303ab2f3-257e-4e5d-b296-140cbe8557bd,14,1,00:00:04.404,0,4,3,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['ec6e6428-20d5-4ddd-9624-9f53c7594d56'],"[41.7, 54.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.404
2a5c4862-38d0-4fac-b926-e483520484db,15,1,00:00:05.648,0,5,3,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[20.4, 58.9]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.648
4244eeea-8df7-4321-9015-dc44d3a5523e,16,1,00:00:05.648,0,5,3,3.39953,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2a5c4862-38d0-4fac-b926-e483520484db', 'd481c297-7b7c-452e-a3bc-88c4eb10c093']","[20.4, 58.9]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,"[25.3, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.648
d481c297-7b7c-452e-a3bc-88c4eb10c093,17,1,00:00:09.048,0,9,3,0.126298,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['2bc6aa8b-8ee4-4084-a531-d0758b7ab947'],"[25.3, 69.7]",27656.0,Carl Medjani,3.0,Right Center Back,,,5.3450913,0.30400094,3.0,High Pass,"[30.4, 71.3]",40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.048
2bc6aa8b-8ee4-4084-a531-d0758b7ab947,18,1,00:00:09.174,0,9,3,0.0,6,Block,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['d481c297-7b7c-452e-a3bc-88c4eb10c093'],"[89.7, 8.8]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.174
96e6b3c4-644a-4847-aa49-74febd8e733e,19,1,00:00:12.326,0,12,3,1.869287,30,Pass,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,"['96496f01-9983-4d4a-b3c8-974d6de1b73d', 'ad020e5d-eb01-4202-a861-cc8ba9439b68']","[44.2, 13.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,11.364858,-0.49513325,2.0,Low Pass,"[54.2, 8.0]",,,66.0,Recovery,,True,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.326
ad020e5d-eb01-4202-a861-cc8ba9439b68,20,1,00:00:12.326,0,12,3,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['96e6b3c4-644a-4847-aa49-74febd8e733e'],"[75.9, 66.7]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.326
96496f01-9983-4d4a-b3c8-974d6de1b73d,21,1,00:00:14.195,0,14,3,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['96e6b3c4-644a-4847-aa49-74febd8e733e'],"[65.9, 72.1]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.195
b8889751-be88-41f4-ba42-f10e74c7db2c,22,1,00:00:14.195,0,14,3,2.920727,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['304ecf22-cd35-44fa-9288-951a17ccfe43', '3fec276e-6f1c-47ac-bcf0-85b575a3da70', '96496f01-9983-4d4a-b3c8-974d6de1b73d']","[65.9, 72.1]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,"[69.7, 71.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.195
3fec276e-6f1c-47ac-bcf0-85b575a3da70,23,1,00:00:15.997,0,15,3,0.598452,17,Pressure,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['b8889751-be88-41f4-ba42-f10e74c7db2c'],"[50.9, 8.5]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.997
3822be7a-2d93-4813-9a94-026886c446b0,24,1,00:00:16.450,0,16,3,0.325021,17,Pressure,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,,"[50.7, 8.5]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45
304ecf22-cd35-44fa-9288-951a17ccfe43,25,1,00:00:17.116,0,17,3,0.0,3,Dispossessed,221,Levante UD,1,Regular Play,221,Levante UD,,,['a3fa1ec8-234d-40f3-ba3c-61b9e25d6dba'],"[69.7, 71.8]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.116
a3fa1ec8-234d-40f3-ba3c-61b9e25d6dba,26,1,00:00:17.116,0,17,3,0.0,4,Duel,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['304ecf22-cd35-44fa-9288-951a17ccfe43'],"[50.4, 8.3]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.116
9b3b2536-280f-4f40-8291-6c90dfbf97b6,27,1,00:00:18.637,0,18,3,0.341104,17,Pressure,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,,"[56.1, 6.4]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.637
774bd748-ea91-446f-8eff-5cbf9bbc225e,28,1,00:00:19.131,0,19,3,0.244669,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['aa18a08e-8995-4d0a-9371-ffd4a1b0c9dc', 'afa62b51-ba9b-4345-8a44-76ff298edf50']","[64.0, 73.7]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,5678.0,Jefferson Andrés Lerma Solís,4.080441,0.6287963,2.0,Low Pass,"[67.3, 76.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.131
afa62b51-ba9b-4345-8a44-76ff298edf50,29,1,00:00:19.376,0,19,3,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['774bd748-ea91-446f-8eff-5cbf9bbc225e'],"[70.2, 76.7]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.376
aa18a08e-8995-4d0a-9371-ffd4a1b0c9dc,30,1,00:00:19.376,0,19,3,0.0,6,Block,221,Levante UD,1,Regular Play,219,RC Deportivo La Coruña,,,['774bd748-ea91-446f-8eff-5cbf9bbc225e'],"[52.8, 4.0]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.376
071c7e58-579a-48b2-bf3c-12329b3bf9ac,31,1,00:00:21.021,0,21,4,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,"[65.7, 7.2]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.021
4fe38ea3-53d1-44bc-b989-a47ab01a4166,32,1,00:00:21.021,0,21,4,3.378217,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['066ac7c8-cb5c-4957-9767-e29f053849da', '071c7e58-579a-48b2-bf3c-12329b3bf9ac']","[65.7, 7.2]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,"[86.8, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.021
066ac7c8-cb5c-4957-9767-e29f053849da,33,1,00:00:24.400,0,24,4,1.963661,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['186c28cf-5997-463b-8f49-a8f3649845ff'],"[86.8, 13.1]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,5582.0,Celso Borges Mora,17.40632,-0.4970542,1.0,Ground Pass,"[102.1, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
186c28cf-5997-463b-8f49-a8f3649845ff,34,1,00:00:26.363,0,26,4,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['066ac7c8-cb5c-4957-9767-e29f053849da'],"[102.1, 4.8]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.363
9a01190a-8ba2-4938-9645-58738ec5188b,35,1,00:00:26.363,0,26,4,0.890399,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['186c28cf-5997-463b-8f49-a8f3649845ff', 'ac5130b3-08e2-4fe6-9512-7aa72262f9a2']","[102.1, 4.8]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,"[107.5, 5.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.363
ac5130b3-08e2-4fe6-9512-7aa72262f9a2,36,1,00:00:27.254,0,27,4,0.689115,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['340fadc1-d8e4-4955-9840-f780572e1ce0', 'c4e453dc-273e-44eb-8f74-2ed7bb835cdb']","[107.5, 5.3]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,6732.0,Lucas Pérez Martínez,20.81658,1.4649136,2.0,Low Pass,"[109.7, 26.0]",38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.254
c4e453dc-273e-44eb-8f74-2ed7bb835cdb,37,1,00:00:27.943,0,27,4,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ac5130b3-08e2-4fe6-9512-7aa72262f9a2'],"[110.7, 30.9]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.943
340fadc1-d8e4-4955-9840-f780572e1ce0,38,1,00:00:27.943,0,27,4,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,221,Levante UD,,,['ac5130b3-08e2-4fe6-9512-7aa72262f9a2'],"[10.4, 54.1]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.943
e29bf56a-139e-417e-bb1e-852a7cba05ff,39,1,00:00:29.440,0,29,4,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,221,Levante UD,,,,"[4.0, 61.1]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,40.0,Right Foot,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.44
484f3d8c-d6ed-4b4d-8ebd-4b103b424fc6,40,1,00:00:46.253,0,46,5,1.154599,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['58764c03-4ce2-4774-a640-ca461a3819cd'],"[105.3, 0.1]",6734.0,Luis Carlos Correia Pinto,6.0,Left Back,7782.0,Luis Alberto Romero Alconchel,8.381527,0.62441033,2.0,Low Pass,"[112.1, 5.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.253
7d606cf0-65be-440e-84d5-9769ea6f3e06,41,1,00:00:47.251,0,47,5,3.241095,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,"['3a489631-f732-4b02-81d6-42b4f2206c5c', '58764c03-4ce2-4774-a640-ca461a3819cd']","[7.2, 75.1]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.251
