id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,counterpress,pass_switch,pass_aerial_won,dribble_overrun,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,clearance_right_foot,pass_deflected,duel_outcome_id,duel_outcome_name,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,dribble_nutmeg,pass_through_ball,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,pass_cut_back,pass_no_touch,pass_miscommunication,shot_one_on_one,pass_straight,foul_committed_type_id,foul_committed_type_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_lost_out,foul_committed_offensive,timestamp_seconds
36b6ddb1-a5bc-4ffb-b0db-7b4c85054862,11,1,00:00:06.296,0,6,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['f92516ff-17b1-4342-b15d-3838b181ad89'],"[77.9, 50.7]",26783.0,Roque Luis Santa Cruz Cantero,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.296
685e15f6-0a9d-4738-ad22-aa0cd429017b,12,1,00:00:06.296,0,6,2,1.273747,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['66a421b7-c608-44d1-9066-53f7913fedc9'],"[77.9, 50.7]",26783.0,Roque Luis Santa Cruz Cantero,22.0,Right Center Forward,6563.0,Juan Pablo Añor Acosta,15.91006,1.2709111,1.0,Ground Pass,"[82.6, 65.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.296
66a421b7-c608-44d1-9066-53f7913fedc9,13,1,00:00:07.569,0,7,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['685e15f6-0a9d-4738-ad22-aa0cd429017b'],"[82.6, 65.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.569
f790843b-d2fa-4c1e-98a4-2741a32c0add,14,1,00:00:07.569,0,7,2,0.949715,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['425f560e-9ed4-4921-bb5d-3d68cd1c6a37', '66a421b7-c608-44d1-9066-53f7913fedc9', '78d08967-598c-421f-9de6-86882f436fba']","[82.6, 65.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[84.7, 67.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.569
425f560e-9ed4-4921-bb5d-3d68cd1c6a37,15,1,00:00:07.991,0,7,2,0.785256,17,Pressure,223,Málaga,9,From Kick Off,1049,Granada,,,"['78d08967-598c-421f-9de6-86882f436fba', 'f790843b-d2fa-4c1e-98a4-2741a32c0add']","[33.0, 16.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.991
4db95f00-d3f1-41f5-bf0e-19e69142ea64,16,1,00:00:08.519,0,8,2,0.0,22,Foul Committed,223,Málaga,9,From Kick Off,1049,Granada,,,['78d08967-598c-421f-9de6-86882f436fba'],"[35.4, 13.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.519
78d08967-598c-421f-9de6-86882f436fba,17,1,00:00:08.519,0,8,2,0.0,21,Foul Won,223,Málaga,9,From Kick Off,223,Málaga,,,"['425f560e-9ed4-4921-bb5d-3d68cd1c6a37', '4db95f00-d3f1-41f5-bf0e-19e69142ea64']","[84.7, 67.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.519
d02dadcb-ee0f-4ce7-9cf8-be1a13d75c4d,18,1,00:01:00.312,1,0,3,1.525019,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['584df503-47a4-4d57-8e82-31c3d35b8d40'],"[87.5, 69.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,8234.0,Ignacio Camacho Barnola,33.495075,-0.8699419,3.0,High Pass,"[109.1, 43.5]",40.0,Right Foot,62.0,Free Kick,,,True,d37ccafe-1b17-42be-82cf-a6805b2cdecb,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.312
584df503-47a4-4d57-8e82-31c3d35b8d40,19,1,00:01:01.837,1,1,3,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['d02dadcb-ee0f-4ce7-9cf8-be1a13d75c4d'],"[109.1, 43.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.837
db8eef9d-deb9-4183-88c8-414e109bfbbe,20,1,00:01:01.890,1,1,3,0.0,4,Duel,223,Málaga,3,From Free Kick,1049,Granada,,,['d37ccafe-1b17-42be-82cf-a6805b2cdecb'],"[10.4, 40.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
d37ccafe-1b17-42be-82cf-a6805b2cdecb,21,1,00:01:01.890,1,1,3,0.66668,16,Shot,223,Málaga,3,From Free Kick,223,Málaga,,,"['5dea722e-7ae7-4dd3-b9e0-1f3f2352a122', 'db8eef9d-deb9-4183-88c8-414e109bfbbe']","[109.7, 40.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,0.058835253,"[116.9, 38.2, 1.3]",d02dadcb-ee0f-4ce7-9cf8-be1a13d75c4d,37.0,Head,87.0,Open Play,100.0,Saved,93.0,Normal,True,"[{'location': [89.6, 50.7], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.3, 60.2], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.4, 46.0], 'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.4, 45.1], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 40.3], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 37.0], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 35.7], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 37.2], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 31.5], 'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 39.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 44.2], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.1, 44.6], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.8, 29.8], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.2, 33.6], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.1, 37.1], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
5dea722e-7ae7-4dd3-b9e0-1f3f2352a122,22,1,00:01:02.556,1,2,3,0.0,23,Goal Keeper,223,Málaga,3,From Free Kick,1049,Granada,,,['d37ccafe-1b17-42be-82cf-a6805b2cdecb'],"[3.4, 40.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,33.0,Shot Saved,45.0,Diving,44.0,Set,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.556
1483dd2a-ac57-4c13-8969-36b1a0377563,23,1,00:01:03.000,1,3,3,0.0,6,Block,223,Málaga,3,From Free Kick,223,Málaga,,,,"[114.9, 40.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
9e36f0d3-7f68-4c21-88f8-3070afbf2c51,24,1,00:01:30.805,1,30,4,3.394618,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['09db05ee-3e6e-423c-8c69-bada9ef33cf4', 'b624b82b-10a8-4524-894e-13033a44251a']","[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,27109.0,Youssef El-Arabi,62.620922,-0.17171198,3.0,High Pass,"[68.7, 25.4]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.805
b624b82b-10a8-4524-894e-13033a44251a,25,1,00:01:34.200,1,34,4,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['9e36f0d3-7f68-4c21-88f8-3070afbf2c51'],"[69.5, 25.5]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2
9dbd78ce-9056-4005-b013-d78b23476f92,26,1,00:01:34.200,1,34,4,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['09db05ee-3e6e-423c-8c69-bada9ef33cf4'],"[68.7, 25.4]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2
09db05ee-3e6e-423c-8c69-bada9ef33cf4,27,1,00:01:34.200,1,34,4,0.0,9,Clearance,1049,Granada,7,From Goal Kick,223,Málaga,,,"['9dbd78ce-9056-4005-b013-d78b23476f92', '9e36f0d3-7f68-4c21-88f8-3070afbf2c51']","[51.4, 54.7]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2
382dcbd3-993b-4321-b6e1-4e9f26a6a5fa,28,1,00:01:36.911,1,36,4,1.205081,30,Pass,1049,Granada,7,From Goal Kick,223,Málaga,,,"['2ea5a4b5-fa64-4ebb-9aa9-50c9401f15bb', 'd1133bc4-c7d7-472e-9769-e311372008c8']","[50.0, 34.9]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,26669.0,Weligton Róbson Pena de Oliveira,13.668211,-2.8522382,3.0,High Pass,"[36.9, 31.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.911
2ea5a4b5-fa64-4ebb-9aa9-50c9401f15bb,29,1,00:01:38.116,1,38,4,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,223,Málaga,,,['382dcbd3-993b-4321-b6e1-4e9f26a6a5fa'],"[38.0, 32.6]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.116
d1133bc4-c7d7-472e-9769-e311372008c8,30,1,00:01:38.116,1,38,4,0.0,10,Interception,1049,Granada,7,From Goal Kick,1049,Granada,,,['382dcbd3-993b-4321-b6e1-4e9f26a6a5fa'],"[83.2, 49.1]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.116
e9427966-8e6f-435c-9680-dd135d9601df,31,1,00:01:40.117,1,40,4,0.0,9,Clearance,1049,Granada,7,From Goal Kick,223,Málaga,,,,"[29.0, 33.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.11699999999999
02864768-32cf-4c9d-9fda-95fc9cbf018b,32,1,00:01:41.346,1,41,4,2.254973,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['74754ea4-51a1-468b-969d-192777c13cd7'],"[61.6, 45.2]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,6918.0,Isaac Ajayi Success,29.253548,1.0872737,3.0,High Pass,"[75.2, 71.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.346
74754ea4-51a1-468b-969d-192777c13cd7,33,1,00:01:43.601,1,43,4,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['02864768-32cf-4c9d-9fda-95fc9cbf018b'],"[75.2, 71.1]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.601
