id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,counterpress,pass_cross,out,pass_switch,off_camera,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_cut_back,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,foul_won_defensive,pass_outswinging,shot_aerial_won,shot_one_on_one,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,shot_open_goal,dribble_overrun,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,block_deflection,pass_inswinging,shot_deflected,dribble_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
6cb26525-de30-42f0-ba66-e40d8b6d5f9e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 6}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5466100202226001
8432cbc9-05f7-4842-8547-97a5ad6de7e8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8323426769208754
c376702c-c926-4e7d-b5d5-87ecf75205a1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['ff60566e-54f9-4641-8cf8-f281d5895986'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8464013086783689
ff60566e-54f9-4641-8cf8-f281d5895986,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c376702c-c926-4e7d-b5d5-87ecf75205a1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2975787628383667
4204ad29-8cb7-443a-9dc2-d1f3c2fa26de,5,1,00:00:00.510,0,0,2,0.410251,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c6325add-dd9b-4f9e-93ec-acf1bb0d90dd'],"[60.0, 40.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,26685.0,Nicolás Ladislao Fedor Flores,4.080441,-2.1995926,1.0,Ground Pass,"[57.6, 36.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.51,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4358408234608362
c6325add-dd9b-4f9e-93ec-acf1bb0d90dd,6,1,00:00:00.920,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['4204ad29-8cb7-443a-9dc2-d1f3c2fa26de'],"[57.6, 36.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.41000000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26632877969746027
1f7fde6a-ab77-48a6-abda-84c288671889,7,1,00:00:00.920,0,0,2,1.413729,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e5412d73-1cad-4442-b0e9-c65c4533cab0'],"[57.6, 36.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,6713.0,Diego Javier Llorente Ríos,11.031773,2.9868758,1.0,Ground Pass,"[46.7, 38.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7479805259897156
e5412d73-1cad-4442-b0e9-c65c4533cab0,8,1,00:00:02.334,0,2,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['1f7fde6a-ab77-48a6-abda-84c288671889'],"[46.7, 38.4]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.334,1.4140000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30715548704618645
ace49773-f698-4d11-a12b-5b33259a28a3,9,1,00:00:02.334,0,2,2,0.587689,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['a7f900d7-bb6f-481e-82ad-f817071f1a7c', 'e5412d73-1cad-4442-b0e9-c65c4533cab0']","[46.7, 38.4]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.7, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9180634747341805
a7f900d7-bb6f-481e-82ad-f817071f1a7c,10,1,00:00:02.922,0,2,2,2.926261,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['f0097273-909f-482f-9ca7-d872a9e05a31'],"[46.7, 39.1]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,24138.0,Joaquín José Marín Ruiz,35.124065,1.6078165,1.0,Ground Pass,"[45.4, 74.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.922,0.5880000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07375980136491611
f0097273-909f-482f-9ca7-d872a9e05a31,11,1,00:00:05.848,0,5,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a7f900d7-bb6f-481e-82ad-f817071f1a7c'],"[45.4, 74.2]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.848,2.9259999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8608417955882993
6ffdc242-5e28-483a-b4df-0cdd7dad61cd,12,1,00:00:05.848,0,5,2,0.067976,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['3eae1a0a-786e-4c43-a37f-2cc00deb8f34', 'f0097273-909f-482f-9ca7-d872a9e05a31']","[45.4, 74.2]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[43.5, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.848,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.294188622654749
3eae1a0a-786e-4c43-a37f-2cc00deb8f34,13,1,00:00:05.916,0,5,2,2.031205,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['3eb10752-8056-4587-9af6-5428464f8a69'],"[43.5, 72.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,6914.0,Roberto Román Triguero,20.732824,-2.3937194,1.0,Ground Pass,"[28.3, 58.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.916,0.0680000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8536414653134987
3eb10752-8056-4587-9af6-5428464f8a69,14,1,00:00:07.947,0,7,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['3eae1a0a-786e-4c43-a37f-2cc00deb8f34'],"[28.3, 58.3]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.947,2.0309999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9675715526127376
7d111ee6-ae42-401a-b18f-ed7a19e80049,15,1,00:00:07.947,0,7,2,3.725464,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['3eb10752-8056-4587-9af6-5428464f8a69', '5da1c256-c287-47be-881a-7b3d02b8454d']","[28.3, 58.3]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,"[31.7, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.947,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7373526014254872
5da1c256-c287-47be-881a-7b3d02b8454d,16,1,00:00:11.673,0,11,2,3.23576,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['d277b957-e298-4327-a036-46004f7759b4', 'd46ebddf-2129-4438-9989-92af1cf1185b']","[31.7, 60.9]",6914.0,Roberto Román Triguero,5.0,Left Center Back,26685.0,Nicolás Ladislao Fedor Flores,62.40521,-0.114019446,3.0,High Pass,"[93.7, 53.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.673,3.726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9020294809876789
d46ebddf-2129-4438-9989-92af1cf1185b,17,1,00:00:14.909,0,14,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['5da1c256-c287-47be-881a-7b3d02b8454d'],"[91.0, 53.6]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.909,3.2360000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7798186815752968
68525eac-5c90-407b-b2f0-23fc6596681b,18,1,00:00:14.909,0,14,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['d277b957-e298-4327-a036-46004f7759b4'],"[93.7, 53.8]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.909,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6233585990728544
d277b957-e298-4327-a036-46004f7759b4,19,1,00:00:14.909,0,14,2,0.0,9,Clearance,360,Rayo Vallecano,9,From Kick Off,219,RC Deportivo La Coruña,,,"['5da1c256-c287-47be-881a-7b3d02b8454d', '68525eac-5c90-407b-b2f0-23fc6596681b']","[26.4, 26.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.909,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11630818043795998
a41801cb-30d0-4888-9af4-db71f307b3bd,20,1,00:00:17.754,0,17,2,0.0,2,Ball Recovery,360,Rayo Vallecano,9,From Kick Off,219,RC Deportivo La Coruña,,,,"[30.8, 8.7]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.754,2.8450000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9712248160861527
9d2ab553-d98b-4db2-adb8-3a8bbe6d455f,21,1,00:00:17.754,0,17,2,1.121193,43,Carry,360,Rayo Vallecano,9,From Kick Off,219,RC Deportivo La Coruña,,,"['15de396e-5e1b-4372-9882-38fcac5d1b8b', '1c1485e0-ce62-4be8-85aa-d6b3423083e2', 'a41801cb-30d0-4888-9af4-db71f307b3bd']","[30.8, 8.7]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[29.8, 3.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7222645108906478
1c1485e0-ce62-4be8-85aa-d6b3423083e2,22,1,00:00:17.796,0,17,2,0.807997,17,Pressure,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['9d2ab553-d98b-4db2-adb8-3a8bbe6d455f'],"[87.8, 69.5]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.796,0.04199999999999804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25944737373148363
15de396e-5e1b-4372-9882-38fcac5d1b8b,23,1,00:00:18.875,0,18,2,0.617159,30,Pass,360,Rayo Vallecano,9,From Kick Off,219,RC Deportivo La Coruña,,,,"[29.8, 3.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,7.539231,-0.38050637,1.0,Ground Pass,"[36.8, 0.8]",38.0,Left Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.875,1.0790000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.40870868585730646
6db94822-8116-4441-b947-b0b19a0e91de,24,1,00:00:25.907,0,25,3,0.329499,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5bcee13f-647c-4b64-b945-ecfd98cb9f50'],"[87.1, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,4711.0,Pablo Hernández Domínguez,10.123734,-1.9769851,2.0,Low Pass,"[83.1, 70.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.907,7.032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0873556462560986
5bcee13f-647c-4b64-b945-ecfd98cb9f50,25,1,00:00:26.237,0,26,3,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6db94822-8116-4441-b947-b0b19a0e91de'],"[83.1, 70.7]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237,0.3299999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6704426182527884
59995d15-9023-476f-8b2e-99d3b877fdf5,26,1,00:00:26.237,0,26,3,1.130203,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3d33b42a-ba6b-42ba-a4fa-f20666b1b9d3', '573fd8a8-513a-47c1-9432-b1d4c7e7d4ce', '5bcee13f-647c-4b64-b945-ecfd98cb9f50']","[83.1, 70.7]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,"[83.9, 71.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8829281011693043
573fd8a8-513a-47c1-9432-b1d4c7e7d4ce,27,1,00:00:27.077,0,27,3,0.547801,17,Pressure,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,"['3d33b42a-ba6b-42ba-a4fa-f20666b1b9d3', '59995d15-9023-476f-8b2e-99d3b877fdf5']","[32.3, 10.0]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.077,0.8400000000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3842905920806712
3d33b42a-ba6b-42ba-a4fa-f20666b1b9d3,28,1,00:00:27.367,0,27,3,2.67858,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['573fd8a8-513a-47c1-9432-b1d4c7e7d4ce', 'a28e6a04-071f-4406-a386-b712ebd06fef']","[83.9, 71.2]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,6914.0,Roberto Román Triguero,17.60284,3.033445,1.0,Ground Pass,"[66.4, 73.1]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.367,0.28999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7307059906785437
a28e6a04-071f-4406-a386-b712ebd06fef,29,1,00:00:30.045,0,30,3,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3d33b42a-ba6b-42ba-a4fa-f20666b1b9d3'],"[66.4, 73.1]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.045,2.678000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5597174497535918
85e0df58-b8b2-4fd1-be08-2739cb73b009,30,1,00:00:30.045,0,30,3,1.70487,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['88d84073-b435-45fb-adb0-f148e052ceb4', 'a28e6a04-071f-4406-a386-b712ebd06fef']","[66.4, 73.1]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,"[68.7, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.045,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.372607239978614
88d84073-b435-45fb-adb0-f148e052ceb4,31,1,00:00:31.750,0,31,3,1.845964,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e28a9e4b-b72f-4317-8db0-298137e9fdc9'],"[68.7, 73.7]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,33.614876,-0.029753122,3.0,High Pass,"[102.3, 72.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75,1.7049999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.251292173384725
