id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,out,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_shot_assist,shot_first_time,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,block_save_block,foul_committed_card_id,foul_committed_card_name,pass_deflected,block_deflection,clearance_right_foot,clearance_other,pass_cut_back,clearance_aerial_won,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,block_offensive,pass_through_ball,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a2b541e3-4ed7-424b-ac51-295385f1a241,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9775890189635827
e6825b66-85df-45b0-bed2-ef4973630f7a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3019601697092771
a4b4e2d0-9e53-414a-a627-877a0ab2735f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,214,Espanyol,,,['ae57a4b5-068b-4516-b7be-8da758e6d10c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7640555297938889
ae57a4b5-068b-4516-b7be-8da758e6d10c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['a4b4e2d0-9e53-414a-a627-877a0ab2735f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47454924705630097
30fcbf62-fc9e-4976-9694-cac85ef50a12,5,1,00:00:00.458,0,0,2,0.463032,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['a36400d3-8bab-47b1-b4ad-572567ab7d08'],"[60.0, 40.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6651.0,Joaquín Sánchez Rodríguez,1.627882,2.3996453,1.0,Ground Pass,"[58.8, 41.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458,0.458,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6182140097792449
a36400d3-8bab-47b1-b4ad-572567ab7d08,6,1,00:00:00.921,0,0,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['30fcbf62-fc9e-4976-9694-cac85ef50a12'],"[58.8, 41.1]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921,0.463,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7950543460870558
414f79a2-4735-4f7d-9971-33fbd3d66a02,7,1,00:00:00.921,0,0,2,0.454996,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['8b112256-1a33-4a10-abe9-0ef7c48eb129', 'a36400d3-8bab-47b1-b4ad-572567ab7d08']","[58.8, 41.1]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,"[57.0, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.419076610381099
8b112256-1a33-4a10-abe9-0ef7c48eb129,8,1,00:00:01.376,0,1,2,1.894584,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4894b56a-ef6e-45a6-a8c4-97f49c1f4641'],"[57.0, 41.6]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,27349.0,Heiko Westermann,21.102133,-2.946056,1.0,Ground Pass,"[36.3, 37.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376,0.45499999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6781058802480097
4894b56a-ef6e-45a6-a8c4-97f49c1f4641,9,1,00:00:03.271,0,3,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8b112256-1a33-4a10-abe9-0ef7c48eb129'],"[36.3, 37.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271,1.895,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8277541448497254
cdec44f2-a89d-4c79-ae13-ccabf803a89b,10,1,00:00:03.271,0,3,2,1.977803,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4894b56a-ef6e-45a6-a8c4-97f49c1f4641', 'dbd8daf6-1d9d-4462-b0f5-c89bcef9a7fe']","[36.3, 37.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[40.8, 36.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45303205925298085
dbd8daf6-1d9d-4462-b0f5-c89bcef9a7fe,11,1,00:00:05.249,0,5,2,3.105166,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ed6d28ea-3b84-467e-8f60-675ff9bec10f'],"[40.8, 36.1]",27349.0,Heiko Westermann,5.0,Left Center Back,,,54.20443,0.3112492,3.0,High Pass,"[92.4, 52.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.249,1.9779999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8003606218970878
ed6d28ea-3b84-467e-8f60-675ff9bec10f,12,1,00:00:08.354,0,8,2,2.269262,30,Pass,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['1479b33a-ab1e-4030-86e5-4e7b8b705277', 'dbd8daf6-1d9d-4462-b0f5-c89bcef9a7fe']","[27.7, 27.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,14.2411375,0.14090401,3.0,High Pass,"[41.8, 29.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.354,3.1049999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.22913682373646083
1479b33a-ab1e-4030-86e5-4e7b8b705277,13,1,00:00:10.623,0,10,2,1.365134,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['cbad6af2-1da7-4d44-8c3d-ac8eb4f92c66', 'ed6d28ea-3b84-467e-8f60-675ff9bec10f']","[78.3, 50.7]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,7.4148498,-1.3945616,2.0,Low Pass,"[79.6, 43.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.623,2.269,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7578210558160485
cbad6af2-1da7-4d44-8c3d-ac8eb4f92c66,14,1,00:00:11.988,0,11,3,1.260998,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1479b33a-ab1e-4030-86e5-4e7b8b705277', 'f58190c3-29b0-43db-98d6-11a1745d3132']","[40.5, 36.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,16.459648,0.08515939,3.0,High Pass,"[56.9, 38.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.988,1.3650000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.867361552596503
f58190c3-29b0-43db-98d6-11a1745d3132,15,1,00:00:13.249,0,13,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['cbad6af2-1da7-4d44-8c3d-ac8eb4f92c66'],"[56.9, 38.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.249,1.261000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48037093688875887
8b43aef9-0889-47d6-8bb4-5a734bdd5b6c,16,1,00:00:13.249,0,13,3,0.409083,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['b1c90c2b-1fc6-4c72-8d68-ede87a70a49c', 'f58190c3-29b0-43db-98d6-11a1745d3132']","[56.9, 38.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[54.8, 40.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.249,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00755548514694826
b1c90c2b-1fc6-4c72-8d68-ede87a70a49c,17,1,00:00:13.658,0,13,3,0.723339,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['00cc1c6c-626b-46f1-80c6-648320b29710'],"[54.8, 40.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6838.0,Hernán Arsenio Pérez González,5.7939625,1.199905,2.0,Low Pass,"[56.9, 45.6]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.658,0.4089999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2875234926820518
1660ce3c-3cce-4187-9a76-dcf7a7909d14,18,1,00:00:14.239,0,14,3,0.599622,17,Pressure,214,Espanyol,1,Regular Play,218,Real Betis,,,"['00cc1c6c-626b-46f1-80c6-648320b29710', '5b9c3ca9-1ef1-41b0-8515-2689b3af2884']","[62.9, 37.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.239,0.5810000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11334430210721014
00cc1c6c-626b-46f1-80c6-648320b29710,19,1,00:00:14.381,0,14,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1660ce3c-3cce-4187-9a76-dcf7a7909d14', 'b1c90c2b-1fc6-4c72-8d68-ede87a70a49c']","[56.9, 45.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.381,0.14199999999999946,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6947333972599065
5b9c3ca9-1ef1-41b0-8515-2689b3af2884,20,1,00:00:14.381,0,14,3,1.761032,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1660ce3c-3cce-4187-9a76-dcf7a7909d14', '49488584-79c8-4533-bba3-57c7c17850f1', '789e9581-2684-42fe-a93b-0e3db8941586']","[57.2, 45.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,5719.0,Marco Asensio Willemsen,23.608896,-1.1659045,1.0,Ground Pass,"[66.5, 23.5]",38.0,Left Foot,,,,9.0,Incomplete,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.381,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3698499546170799
49488584-79c8-4533-bba3-57c7c17850f1,21,1,00:00:16.143,0,16,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['5b9c3ca9-1ef1-41b0-8515-2689b3af2884'],"[69.1, 29.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.143,1.7620000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6175473829599817
789e9581-2684-42fe-a93b-0e3db8941586,22,1,00:00:16.143,0,16,4,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['5b9c3ca9-1ef1-41b0-8515-2689b3af2884'],"[53.6, 56.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.143,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9762595916872528
093c0e94-07be-427e-9817-980d29855a68,23,1,00:00:16.143,0,16,4,1.584495,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['789e9581-2684-42fe-a93b-0e3db8941586', 'cdf1dde2-e7dd-4285-a73d-13e331597df9']","[53.6, 56.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[56.6, 59.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.143,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.83175099890244
cdf1dde2-e7dd-4285-a73d-13e331597df9,24,1,00:00:17.727,0,17,4,0.729829,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['d350dd00-2594-49c2-a493-72fdf03fdc15'],"[56.6, 59.3]",11634.0,Cristiano Piccini,2.0,Right Back,26723.0,Álvaro Cejudo Carmona,7.4464755,-0.25800723,1.0,Ground Pass,"[63.8, 57.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.727,1.5839999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6057499775695102
d350dd00-2594-49c2-a493-72fdf03fdc15,25,1,00:00:18.457,0,18,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['cdf1dde2-e7dd-4285-a73d-13e331597df9'],"[63.8, 57.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.457,0.7300000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3407867471547459
2054ae21-5d72-4223-9df1-10e025175c1c,26,1,00:00:18.457,0,18,4,0.088933,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['42b00dc0-0b01-4759-a097-f40802ec3d71', 'd350dd00-2594-49c2-a493-72fdf03fdc15']","[63.8, 57.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,"[63.8, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.457,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40302815860599817
42b00dc0-0b01-4759-a097-f40802ec3d71,27,1,00:00:18.546,0,18,4,1.182947,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['6b222236-0771-47ba-a14f-0a8ec37d9a65'],"[63.8, 57.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,27346.0,Petros Matheus dos Santos Araújo,9.415413,-2.7492526,1.0,Ground Pass,"[55.1, 53.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.546,0.08899999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8919888812635619
6b222236-0771-47ba-a14f-0a8ec37d9a65,28,1,00:00:19.729,0,19,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['42b00dc0-0b01-4759-a097-f40802ec3d71'],"[55.1, 53.8]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.729,1.1829999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03710001951320829
60c90833-80b9-42aa-801b-a9005a31a197,29,1,00:00:19.729,0,19,4,1.770149,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['32a7db43-bc66-439f-b6b5-30ad0c6cb745', '6b222236-0771-47ba-a14f-0a8ec37d9a65']","[55.1, 53.8]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,,,,,,,,,,,,"[61.8, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.729,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6584654539640961
32a7db43-bc66-439f-b6b5-30ad0c6cb745,30,1,00:00:21.499,0,21,4,1.761602,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['824766ee-ae29-4275-a62f-93c4288bb32c'],"[61.8, 44.0]",27346.0,Petros Matheus dos Santos Araújo,15.0,Left Center Midfield,24132.0,Francisco Miguel Varela Martín,33.65947,-1.5113426,2.0,Low Pass,"[63.8, 10.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.499,1.7699999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3384426817264511
824766ee-ae29-4275-a62f-93c4288bb32c,31,1,00:00:23.260,0,23,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['32a7db43-bc66-439f-b6b5-30ad0c6cb745'],"[63.8, 10.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26,1.7610000000000028,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6106586008598309
