id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_cross,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_aerial_won,foul_won_defensive,clearance_head,clearance_aerial_won,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_end_location,injury_stoppage_in_chain,pass_miscommunication,foul_committed_offensive,shot_aerial_won,clearance_left_foot,pass_goal_assist,shot_open_goal,pass_deflected,pass_outswinging,foul_committed_type_id,foul_committed_type_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_overrun,ball_recovery_offensive,dribble_nutmeg,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5e163fe9-1fee-40bb-807c-affade862297,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4974874530542498
8f398c90-65ff-4e57-8be9-31523dbff01e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,352.0,"[{'player': {'id': 27457, 'name': 'Manuel Fernández Muñíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 16}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.39197208753529156
5f0672e3-8500-4ed3-a310-cc43550462ce,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,['e5c1dd06-e62b-4fd2-89db-bea925dbd237'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011772611844002
e5c1dd06-e62b-4fd2-89db-bea925dbd237,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['5f0672e3-8500-4ed3-a310-cc43550462ce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1021061071681576
f52fc589-29d8-4324-a411-983cf38b869d,5,1,00:00:00.915,0,0,2,1.130773,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['d39d2bfa-e0a7-44d7-9a67-1334e8d8cd5e'],True,"[61.0, 40.1]",3486.0,Fernando Llorente Torres,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,9.552486,3.0367157,1.0,Ground Pass,"[51.5, 41.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915,0.915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9602221672624783
d39d2bfa-e0a7-44d7-9a67-1334e8d8cd5e,6,1,00:00:02.046,0,2,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['f52fc589-29d8-4324-a411-983cf38b869d'],,"[51.5, 41.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.046,1.1309999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9402201667968558
1775148b-68e4-41db-83b8-263126015e6f,7,1,00:00:02.666,0,2,2,2.364758,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['ea26c4b5-2e77-4172-acfc-fd025c1b1917'],,"[53.1, 39.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,8523.0,Yevhen Konoplyanka,33.83785,-1.2583913,3.0,High Pass,"[63.5, 7.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.666,0.6200000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.26666982189452326
ea26c4b5-2e77-4172-acfc-fd025c1b1917,8,1,00:00:05.031,0,5,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['1775148b-68e4-41db-83b8-263126015e6f'],,"[63.5, 7.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.031,2.3649999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21855779811956544
afa2d3ac-a0ff-44a3-bff5-6c0cdaed6772,9,1,00:00:05.031,0,5,2,3.343396,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['07f72036-f556-4686-987a-cb18edb09876', 'ea26c4b5-2e77-4172-acfc-fd025c1b1917']",,"[63.5, 7.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[61.2, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.031,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3949469742797118
07f72036-f556-4686-987a-cb18edb09876,10,1,00:00:08.374,0,8,2,1.519545,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['3460bf1a-cf35-4eda-a6b5-cd6710a61fbf'],,"[61.2, 8.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5504.0,Éver Maximiliano David Banega,13.237069,2.9975588,1.0,Ground Pass,"[48.1, 10.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.374,3.343000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2192525150438902
3460bf1a-cf35-4eda-a6b5-cd6710a61fbf,11,1,00:00:09.894,0,9,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['07f72036-f556-4686-987a-cb18edb09876'],,"[48.1, 10.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.894,1.5199999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6010903121835998
a8a39208-4d19-4a3d-aace-0d31ecea775e,12,1,00:00:09.894,0,9,2,1.159445,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['1beb9c3e-af69-4b93-a274-8eba616a223e', '3460bf1a-cf35-4eda-a6b5-cd6710a61fbf']",,"[48.1, 10.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[45.8, 11.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.894,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07678251703923478
1beb9c3e-af69-4b93-a274-8eba616a223e,13,1,00:00:11.053,0,11,2,2.398549,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['e9f208d2-6ff6-4b2a-96cb-bff9bef709d9'],,"[45.8, 11.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6825.0,Daniel Filipe Martins Carriço,43.0057,1.5545187,1.0,Ground Pass,"[46.5, 54.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.053,1.1590000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8644978510067888
e9f208d2-6ff6-4b2a-96cb-bff9bef709d9,14,1,00:00:13.452,0,13,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['1beb9c3e-af69-4b93-a274-8eba616a223e'],,"[46.5, 54.2]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.452,2.398999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16007097840857754
aebae67d-b266-4388-a9ac-0767347697a9,15,1,00:00:13.452,0,13,2,1.357637,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['5f43907e-dd1b-48a8-b37f-d34bd0441489', 'e9f208d2-6ff6-4b2a-96cb-bff9bef709d9']",,"[46.5, 54.2]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,"[52.4, 58.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.452,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2704414738071953
5f43907e-dd1b-48a8-b37f-d34bd0441489,16,1,00:00:14.809,0,14,2,1.263087,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['33239770-cdd2-43a5-891d-0332e789f0d4'],,"[52.4, 58.8]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,6672.0,Jorge Andújar Moreno,20.535336,1.0788338,1.0,Ground Pass,"[62.1, 76.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.809,1.3569999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5552218574129862
33239770-cdd2-43a5-891d-0332e789f0d4,17,1,00:00:16.072,0,16,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['5f43907e-dd1b-48a8-b37f-d34bd0441489'],,"[62.1, 76.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.072,1.263,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9132464538811981
9fb955b2-1dd8-40ba-95a3-20b81c0303f8,18,1,00:00:16.072,0,16,2,1.498418,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['33239770-cdd2-43a5-891d-0332e789f0d4', '7749bb25-5c3c-4786-92b0-8dc944b48bf3']",,"[62.1, 76.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[68.7, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.072,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1478295212840166
7749bb25-5c3c-4786-92b0-8dc944b48bf3,19,1,00:00:17.571,0,17,2,2.169059,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['3e24d214-28fc-493f-92a1-3eed9eba0633'],,"[68.7, 76.5]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3497.0,Vicente Iborra De La Fuente,34.129898,-0.4846144,3.0,High Pass,"[98.9, 60.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.571,1.4990000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3045724165721756
3e24d214-28fc-493f-92a1-3eed9eba0633,20,1,00:00:19.740,0,19,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['7749bb25-5c3c-4786-92b0-8dc944b48bf3'],,"[98.9, 60.6]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,2.168999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19201721351318457
4ad2bd64-527f-4b39-9d4e-aaaeca1a7b63,21,1,00:00:19.740,0,19,2,0.08,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['0f5e0611-f26d-4be3-8e06-adc8a7d5ab59', '3e24d214-28fc-493f-92a1-3eed9eba0633']",,"[98.9, 60.6]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[98.4, 60.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8504514582065638
0f5e0611-f26d-4be3-8e06-adc8a7d5ab59,22,1,00:00:19.820,0,19,2,0.974577,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['436ef85e-926b-40bd-9952-754553abef0e'],,"[98.4, 60.8]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,3486.0,Fernando Llorente Torres,3.9,3.1415927,2.0,Low Pass,"[94.5, 60.8]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82,0.08000000000000185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06197448786614701
436ef85e-926b-40bd-9952-754553abef0e,23,1,00:00:20.794,0,20,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['0f5e0611-f26d-4be3-8e06-adc8a7d5ab59'],,"[94.5, 60.8]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.794,0.9740000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8903312247622065
bc00aca4-f5cc-455f-ae00-0c7d1e7bc627,24,1,00:00:20.794,0,20,2,0.269696,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['436ef85e-926b-40bd-9952-754553abef0e', 'cc40ba1d-45de-4639-b6d9-968eccd84a24']",,"[94.5, 60.8]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[96.3, 59.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.794,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9309094670326395
cc40ba1d-45de-4639-b6d9-968eccd84a24,25,1,00:00:21.064,0,21,2,0.852959,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['d9a113e6-f192-4cb7-b6cd-34de06280b96'],,"[96.3, 59.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,3497.0,Vicente Iborra De La Fuente,9.2,0.0,1.0,Ground Pass,"[105.5, 59.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.064,0.2699999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12656931903415147
d9a113e6-f192-4cb7-b6cd-34de06280b96,26,1,00:00:21.917,0,21,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['cc40ba1d-45de-4639-b6d9-968eccd84a24'],,"[105.5, 59.9]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.917,0.8530000000000015,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32000963795570625
9a553238-1dcd-4df1-9016-9ddb66821490,27,1,00:00:21.917,0,21,2,0.026384,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['d9a113e6-f192-4cb7-b6cd-34de06280b96', 'e32d123b-ec4a-4d5e-9664-afb6227aa4dd']",,"[105.5, 59.9]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[106.4, 59.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.917,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4120626427543487
e32d123b-ec4a-4d5e-9664-afb6227aa4dd,28,1,00:00:21.943,0,21,2,2.310598,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['20bd4c5a-c607-4dd5-a394-ebbd8703f2b8', 'fca3e6e8-963f-4eb4-bcd7-9d55fdb925d8']",,"[106.4, 59.7]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,3486.0,Fernando Llorente Torres,10.707007,-0.9983365,1.0,Ground Pass,"[112.2, 50.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.943,0.0259999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5021415931790993
fca3e6e8-963f-4eb4-bcd7-9d55fdb925d8,29,1,00:00:24.254,0,24,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['e32d123b-ec4a-4d5e-9664-afb6227aa4dd'],,"[108.1, 51.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.254,2.311,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3828874060741183
20bd4c5a-c607-4dd5-a394-ebbd8703f2b8,30,1,00:00:24.254,0,24,2,0.0,2,Ball Recovery,213,Sevilla,9,From Kick Off,219,RC Deportivo La Coruña,,,['e32d123b-ec4a-4d5e-9664-afb6227aa4dd'],,"[7.9, 29.4]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.254,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3570679437503529
d8e56bcd-d52d-4b2e-a692-cac15e8a80ff,31,1,00:00:24.254,0,24,2,11.189871,43,Carry,213,Sevilla,9,From Kick Off,219,RC Deportivo La Coruña,,,"['20bd4c5a-c607-4dd5-a394-ebbd8703f2b8', '643225aa-a7e4-42e5-91ec-f8cd4e1c8c06']",,"[7.9, 29.4]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,"[14.8, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.254,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5320630411438725
