id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,under_pressure,carry_end_location,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_head,pass_cross,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_shot_assist,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,pass_deflected,pass_through_ball,shot_one_on_one,clearance_left_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
035a90e6-ece5-4b14-b04e-2152a93a61ee,970,1,00:26:09.142,26,9,47,0.624248,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['2accc229-40c5-4245-9233-e24f4d84bd2d', '55a0f567-7116-4a2d-b80c-90a0cf1839af']",,"[87.1, 64.9]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,"[86.4, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.142,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8087331583733569
2accc229-40c5-4245-9233-e24f4d84bd2d,971,1,00:26:09.766,26,9,47,1.459335,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['b64afae2-fdc4-460b-b07f-61a331ac3631'],,"[86.4, 61.7]",27403.0,Santiago Vergini,3.0,Right Center Back,,,13.934489,-0.81077343,3.0,High Pass,"[96.0, 51.6]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.766,0.6240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43062765446466533
b64afae2-fdc4-460b-b07f-61a331ac3631,972,1,00:26:11.226,26,11,48,0.83972,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2accc229-40c5-4245-9233-e24f4d84bd2d', '63874837-d2b7-4644-86d4-fa0c845cf9d9']",,"[24.1, 28.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6928.0,Pedro Taunausú Domínguez Placeres,9.364828,0.11773258,2.0,Low Pass,"[33.4, 29.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.226,1.4600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6707858295259637
63874837-d2b7-4644-86d4-fa0c845cf9d9,973,1,00:26:12.065,26,12,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b64afae2-fdc4-460b-b07f-61a331ac3631'],,"[33.4, 29.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.065,0.8389999999999418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9450630038165819
b119098b-ec9d-47fa-a5da-f8128c73c763,974,1,00:26:12.065,26,12,48,1.1787,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['411a7162-5d05-4365-9a1a-bf0ebf325c55', '63874837-d2b7-4644-86d4-fa0c845cf9d9']",,"[33.4, 29.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[32.7, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.065,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45140140918808114
411a7162-5d05-4365-9a1a-bf0ebf325c55,975,1,00:26:13.244,26,13,48,0.860038,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4c1bae28-5ccb-467c-9b41-21f08ecdd0ed'],,"[32.7, 38.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6721.0,Willian José da Silva,16.904734,-0.4662931,1.0,Ground Pass,"[47.8, 31.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.244,1.17899999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.934269337551747
4c1bae28-5ccb-467c-9b41-21f08ecdd0ed,976,1,00:26:14.104,26,14,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['411a7162-5d05-4365-9a1a-bf0ebf325c55'],,"[47.8, 31.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.104,0.8600000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7963098651169724
ba6d38e1-cd26-48d0-aa49-9f0c908271b0,977,1,00:26:14.104,26,14,48,2.651149,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['337f47a5-cdfa-4785-8f80-7a2606c067a6', '46e8e8ba-ef6e-411d-abe6-9c7e69c048b3', '4c1bae28-5ccb-467c-9b41-21f08ecdd0ed']",,"[47.8, 31.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,"[47.0, 40.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.104,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4286267560443602
46e8e8ba-ef6e-411d-abe6-9c7e69c048b3,978,1,00:26:15.061,26,15,48,0.576576,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['ba6d38e1-cd26-48d0-aa49-9f0c908271b0'],,"[74.9, 47.2]",27092.0,Abdoul Karim Yoda,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.061,0.95699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02306975716661086
337f47a5-cdfa-4785-8f80-7a2606c067a6,979,1,00:26:16.755,26,16,48,1.951693,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['dbd05c90-790d-48c7-b500-5b751d6fa65d'],,"[47.0, 40.5]",6721.0,Willian José da Silva,23.0,Center Forward,6934.0,Jerónimo Figueroa Cabrera,35.02799,1.5308176,1.0,Ground Pass,"[48.4, 75.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.755,1.6940000000001874,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9822947843027313
dbd05c90-790d-48c7-b500-5b751d6fa65d,980,1,00:26:18.707,26,18,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['337f47a5-cdfa-4785-8f80-7a2606c067a6'],,"[48.4, 75.5]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.707,1.9519999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11678325903959486
284a1f07-6ff0-4309-94bc-7b043ec4fdd5,981,1,00:26:18.707,26,18,48,2.330006,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['06f5e5e1-53fc-4345-b1a0-bd943ef4332c', 'dbd05c90-790d-48c7-b500-5b751d6fa65d']",,"[48.4, 75.5]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,"[47.3, 70.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.707,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34430120425501176
06f5e5e1-53fc-4345-b1a0-bd943ef4332c,982,1,00:26:21.037,26,21,48,1.251139,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4de895c8-e896-442e-a1e0-bd59c3c46353'],,"[47.3, 70.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,3610.0,Roque Mesa Quevedo,15.71528,-1.6919943,1.0,Ground Pass,"[45.4, 54.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.037,2.3299999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186289267060863
4de895c8-e896-442e-a1e0-bd59c3c46353,983,1,00:26:22.288,26,22,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['06f5e5e1-53fc-4345-b1a0-bd943ef4332c'],,"[45.4, 54.7]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.288,1.2509999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17982773707155475
0042ecda-f288-496c-aff5-2c977942fad2,984,1,00:26:22.288,26,22,48,1.105082,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4de895c8-e896-442e-a1e0-bd59c3c46353', 'b8420199-c652-4472-b3f3-c99bbe31bee4']",,"[45.4, 54.7]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,"[44.6, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.288,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.690058380419257
b8420199-c652-4472-b3f3-c99bbe31bee4,985,1,00:26:23.393,26,23,48,1.063558,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['79b36cca-85e0-4e5d-b2d7-59863ca1e1a8'],,"[44.6, 59.8]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,8440.0,Aythami Artiles Oliva,19.112823,-2.5724556,1.0,Ground Pass,"[28.5, 49.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.393,1.1050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9997390792087321
aab7f448-3896-46f8-8617-43ee8d472ca9,986,1,00:26:23.942,26,23,48,0.53162,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,"['5463d990-8b9e-47be-9b09-747ab15d13e4', '79b36cca-85e0-4e5d-b2d7-59863ca1e1a8']",,"[86.7, 36.2]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.942,0.5489999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40337653362473846
79b36cca-85e0-4e5d-b2d7-59863ca1e1a8,987,1,00:26:24.457,26,24,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['aab7f448-3896-46f8-8617-43ee8d472ca9', 'b8420199-c652-4472-b3f3-c99bbe31bee4']",,"[28.5, 49.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.457,0.5150000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27819534615325503
5463d990-8b9e-47be-9b09-747ab15d13e4,988,1,00:26:24.457,26,24,48,0.04,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['79b36cca-85e0-4e5d-b2d7-59863ca1e1a8', '82704b01-12c5-4766-ab3e-1726b487bcc3', 'aab7f448-3896-46f8-8617-43ee8d472ca9']",,"[28.5, 49.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,True,"[30.7, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.457,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6375396849499313
82704b01-12c5-4766-ab3e-1726b487bcc3,989,1,00:26:24.497,26,24,48,1.173934,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4a7cc705-077b-4a3f-883b-e5f5b522ab62'],,"[30.7, 50.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6721.0,Willian José da Silva,29.343653,-0.098990455,1.0,Ground Pass,"[59.9, 47.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.497,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4535909589393633
4a7cc705-077b-4a3f-883b-e5f5b522ab62,990,1,00:26:25.671,26,25,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['82704b01-12c5-4766-ab3e-1726b487bcc3'],,"[59.9, 47.6]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.671,1.1739999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5196693604008668
d344000e-5f01-4300-a4e4-630631587c3c,991,1,00:26:25.671,26,25,48,1.775149,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3a444fd3-12a8-4395-89d9-adc1f56b4e07', '4a7cc705-077b-4a3f-883b-e5f5b522ab62', '77597f62-6288-4201-a901-fbae0826f58e']",,"[59.9, 47.6]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,"[58.1, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.671,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009956410163086127
3a444fd3-12a8-4395-89d9-adc1f56b4e07,992,1,00:26:27.025,26,27,48,0.366416,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['d344000e-5f01-4300-a4e4-630631587c3c'],,"[59.8, 36.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.025,1.3540000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7892956528785018
77597f62-6288-4201-a901-fbae0826f58e,993,1,00:26:27.446,26,27,48,2.157568,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f3c553e2-675f-40d5-8001-e65910effb5e'],,"[58.1, 42.1]",6721.0,Willian José da Silva,23.0,Center Forward,10755.0,Jonathan Viera Ramos,25.744902,-1.4069248,1.0,Ground Pass,"[62.3, 16.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.446,0.42099999999982174,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3858861723536179
f3c553e2-675f-40d5-8001-e65910effb5e,994,1,00:26:29.603,26,29,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['77597f62-6288-4201-a901-fbae0826f58e'],,"[62.3, 16.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.603,2.157000000000153,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45163899926073103
4253eb2a-d9b3-4d8a-81c5-d759c7e71f7f,995,1,00:26:29.603,26,29,48,0.09804,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['d362bb0d-a9f6-4f8e-b7ee-4c5116fcb4a4', 'f3c553e2-675f-40d5-8001-e65910effb5e']",,"[62.3, 16.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,"[62.3, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.603,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7104289731067069
d362bb0d-a9f6-4f8e-b7ee-4c5116fcb4a4,996,1,00:26:29.701,26,29,48,2.081976,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['de54e4e0-f651-4197-b9e6-8622ea3ecee4'],,"[62.3, 18.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6608.0,Nabil El Zhar,18.03247,-0.79716235,1.0,Ground Pass,"[74.9, 5.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.701,0.09799999999995634,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8065149218824819
de54e4e0-f651-4197-b9e6-8622ea3ecee4,997,1,00:26:31.783,26,31,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d362bb0d-a9f6-4f8e-b7ee-4c5116fcb4a4'],,"[74.9, 5.1]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.783,2.08199999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2660487427926611
b6453989-4b0f-4de4-8f68-c51e97679ef2,998,1,00:26:31.783,26,31,48,2.251651,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6e73236f-10b8-4fb0-bc05-445626aa99f0', 'de54e4e0-f651-4197-b9e6-8622ea3ecee4']",,"[74.9, 5.1]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,,"[84.6, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.783,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3049887220611074
6e73236f-10b8-4fb0-bc05-445626aa99f0,999,1,00:26:34.035,26,34,48,0.942292,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0caea1ef-4269-41c8-9918-f9c418744a6d'],,"[84.6, 3.5]",6608.0,Nabil El Zhar,16.0,Left Midfield,10755.0,Jonathan Viera Ramos,9.220087,2.50243,1.0,Ground Pass,"[77.2, 9.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.035,2.25200000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10011549902188044
0caea1ef-4269-41c8-9918-f9c418744a6d,1000,1,00:26:34.977,26,34,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6e73236f-10b8-4fb0-bc05-445626aa99f0'],,"[77.2, 9.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.977,0.9420000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0995011752407976
ef8d366c-4297-4a2a-ad50-84468e0e47ec,1001,1,00:26:34.977,26,34,48,1.79833,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0caea1ef-4269-41c8-9918-f9c418744a6d', '8d0566ba-3ae8-4276-8beb-c4682e23dd3d']",,"[77.2, 9.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,"[86.3, 12.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.977,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1618520440795712
8d0566ba-3ae8-4276-8beb-c4682e23dd3d,1002,1,00:26:36.776,26,36,48,1.255978,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8d6c8019-beda-40bd-bd67-9961c2b442fa'],,"[86.3, 12.4]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6608.0,Nabil El Zhar,14.893287,-0.45163617,1.0,Ground Pass,"[99.7, 5.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.776,1.7989999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7919614554848253
8d6c8019-beda-40bd-bd67-9961c2b442fa,1003,1,00:26:38.032,26,38,48,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8d0566ba-3ae8-4276-8beb-c4682e23dd3d'],,"[99.7, 5.9]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.032,1.2559999999998581,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.061072713450020744
2555de9c-0ac6-437f-b028-6fb464289b73,1004,1,00:26:38.032,26,38,48,1.305237,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['10b66b0a-2b66-4470-87ad-f96510b4e167', '8d6c8019-beda-40bd-bd67-9961c2b442fa']",,"[99.7, 5.9]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,,"[102.7, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.032,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32688055255073534
