id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,pass_technique_id,pass_technique_name,pass_straight,foul_won_defensive,counterpress,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_overrun,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_shot_assist,dribble_nutmeg,shot_first_time,clearance_left_foot,ball_recovery_recovery_failure,clearance_right_foot,shot_aerial_won,clearance_aerial_won,pass_aerial_won,block_offensive,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_deflected,dribble_no_touch,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_no_touch,pass_cut_back,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
793068b9-b812-4fa8-b805-01e7a6ab3f78,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3990, 'name': 'Jesé Rodríguez Ruiz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2532804079722999
9bb5d197-bc20-4411-ba95-ef7cfe62134a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,208,Las Palmas,4141.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.38173747927222046
eb0d5a83-4a8c-41bc-8780-7a4ded4cd83f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,208,Las Palmas,,,['157bdfeb-a76d-414f-8ca6-677ede0176bf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.48168441765874426
157bdfeb-a76d-414f-8ca6-677ede0176bf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['eb0d5a83-4a8c-41bc-8780-7a4ded4cd83f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.22759556909486578
b3ee59bd-739f-4e45-9b72-96641d1ff6a3,5,1,00:00:00.411,0,0,2,0.98183,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['4db4fb3d-3c55-4150-98fe-7aac028153df'],True,"[60.0, 40.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,1.555635,2.3561945,1.0,Ground Pass,"[58.9, 41.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411,0.411,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.28750669204629076
4db4fb3d-3c55-4150-98fe-7aac028153df,6,1,00:00:01.392,0,1,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b3ee59bd-739f-4e45-9b72-96641d1ff6a3'],,"[58.9, 41.1]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392,0.9809999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26129851080187794
c42270cf-9faf-40a2-9355-53fd783f3678,7,1,00:00:01.635,0,1,2,1.190636,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['d05ab151-558f-4caf-90ae-6e97fe1637f8'],,"[59.2, 41.7]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,5539.0,Carlos Henrique Casimiro,15.546382,-3.0643275,1.0,Ground Pass,"[43.7, 40.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.635,0.2430000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.013029025902053792
d05ab151-558f-4caf-90ae-6e97fe1637f8,8,1,00:00:02.826,0,2,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['c42270cf-9faf-40a2-9355-53fd783f3678'],,"[43.7, 40.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.826,1.191,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.976440743469814
cd90d815-05de-4d02-9fbe-cf71fc3f346b,9,1,00:00:02.826,0,2,2,0.730111,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['c0b3876d-7976-48ac-ba17-bebbf3632d59', 'd05ab151-558f-4caf-90ae-6e97fe1637f8']",,"[43.7, 40.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[43.9, 40.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.826,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7453487552035861
c0b3876d-7976-48ac-ba17-bebbf3632d59,10,1,00:00:03.556,0,3,2,1.074773,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5155ea40-27a5-478b-9302-b30c89dac32f'],,"[43.9, 40.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5574.0,Toni Kroos,13.218548,-1.3184783,1.0,Ground Pass,"[47.2, 27.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.556,0.73,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4829885773077489
5155ea40-27a5-478b-9302-b30c89dac32f,11,1,00:00:04.630,0,4,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['c0b3876d-7976-48ac-ba17-bebbf3632d59'],,"[47.2, 27.7]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,1.0739999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5884631224337116
ad5ab057-cedb-4d5c-838f-1d39fe0ac25c,12,1,00:00:04.630,0,4,2,1.456453,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['0b4c8ed4-687f-4630-a8c1-20b0b502f936', '5155ea40-27a5-478b-9302-b30c89dac32f']",,"[47.2, 27.7]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,"[49.7, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5356763288664488
0b4c8ed4-687f-4630-a8c1-20b0b502f936,13,1,00:00:06.087,0,6,2,1.366198,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['1bd3386e-ac61-4199-baf3-efe7c733bc16'],,"[49.7, 23.1]",5574.0,Toni Kroos,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,19.44865,-1.6945136,1.0,Ground Pass,"[47.3, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.087,1.4569999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9307538696595956
1bd3386e-ac61-4199-baf3-efe7c733bc16,14,1,00:00:07.453,0,7,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['0b4c8ed4-687f-4630-a8c1-20b0b502f936'],,"[47.3, 3.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.453,1.3660000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0633961112718221
dfcacbc1-8013-4eab-bb6f-363fc2825020,15,1,00:00:07.453,0,7,2,3.296267,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1bd3386e-ac61-4199-baf3-efe7c733bc16', 'f63a8591-99e4-452a-a57d-307405fff975']",,"[47.3, 3.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[50.9, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.453,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.525911027578167
f63a8591-99e4-452a-a57d-307405fff975,16,1,00:00:10.749,0,10,2,0.668618,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cafc7711-cdb9-447c-9308-95a1e4dafed4'],,"[50.9, 6.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5574.0,Toni Kroos,8.927485,0.8488051,1.0,Ground Pass,"[56.8, 13.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.749,3.2960000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.28517455424978777
cafc7711-cdb9-447c-9308-95a1e4dafed4,17,1,00:00:11.418,0,11,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f63a8591-99e4-452a-a57d-307405fff975'],,"[56.8, 13.6]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,0.6689999999999987,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7869648150624317
8f7cab14-71ea-4ddd-ad72-eb2a421020c4,18,1,00:00:11.418,0,11,2,1.651952,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['9ae11998-896c-4a18-adb4-086b2ba5907d', 'a5ae992e-688f-4d6b-a04c-c8278c06666e', 'cafc7711-cdb9-447c-9308-95a1e4dafed4']",,"[56.8, 13.6]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,"[50.0, 18.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7582007885279843
9ae11998-896c-4a18-adb4-086b2ba5907d,19,1,00:00:11.561,0,11,2,1.323044,17,Pressure,220,Real Madrid,9,From Kick Off,208,Las Palmas,,,['8f7cab14-71ea-4ddd-ad72-eb2a421020c4'],,"[62.5, 65.4]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.561,0.14300000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15842159027148406
a5ae992e-688f-4d6b-a04c-c8278c06666e,20,1,00:00:13.070,0,13,2,2.166203,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['40151231-e69f-442f-8b1e-2903d54bca39'],,"[50.0, 18.9]",5574.0,Toni Kroos,15.0,Left Center Midfield,5485.0,Raphaël Varane,23.0532,2.1804562,1.0,Ground Pass,"[36.8, 37.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07,1.5090000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8169663809088847
40151231-e69f-442f-8b1e-2903d54bca39,21,1,00:00:15.236,0,15,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a5ae992e-688f-4d6b-a04c-c8278c06666e'],,"[36.8, 37.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.236,2.1660000000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03588622250271989
ef8451b7-f802-4472-bf17-65e47d63470f,22,1,00:00:15.236,0,15,2,0.896387,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['04740ab4-7e56-434a-8812-a5c3b12b6ec3', '40151231-e69f-442f-8b1e-2903d54bca39']",,"[36.8, 37.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[38.9, 46.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.236,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8608254049836223
04740ab4-7e56-434a-8812-a5c3b12b6ec3,23,1,00:00:16.133,0,16,2,1.706998,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['eabc9e0d-4daf-4ff4-95a0-c3515dc1de66'],,"[38.9, 46.6]",5485.0,Raphaël Varane,3.0,Right Center Back,3063.0,Danilo Luiz da Silva,30.837963,1.2982873,1.0,Ground Pass,"[47.2, 76.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.133,0.8969999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7816825862138758
eabc9e0d-4daf-4ff4-95a0-c3515dc1de66,24,1,00:00:17.840,0,17,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['04740ab4-7e56-434a-8812-a5c3b12b6ec3'],,"[47.2, 76.3]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84,1.7070000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9556157256849596
f9e02d9f-0e0b-4395-ad62-48656a7e7df8,25,1,00:00:17.840,0,17,2,0.328361,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['49c5f64f-e8fb-4608-b071-609c650fb686', 'eabc9e0d-4daf-4ff4-95a0-c3515dc1de66']",,"[47.2, 76.3]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,"[47.3, 75.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14457593719114026
49c5f64f-e8fb-4608-b071-609c650fb686,26,1,00:00:18.168,0,18,2,0.937191,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['766573df-6896-4251-92ed-5d27c9754cd6'],,"[47.3, 75.8]",3063.0,Danilo Luiz da Silva,2.0,Right Back,5485.0,Raphaël Varane,21.780037,-2.4374485,1.0,Ground Pass,"[30.7, 61.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.168,0.3279999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9495103273754427
766573df-6896-4251-92ed-5d27c9754cd6,27,1,00:00:19.105,0,19,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['49c5f64f-e8fb-4608-b071-609c650fb686'],,"[30.7, 61.7]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.105,0.9370000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5456469426636704
cdcff849-c4cf-48b5-a969-0a3859defeba,28,1,00:00:19.105,0,19,2,1.520192,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['766573df-6896-4251-92ed-5d27c9754cd6', 'a6bb2cf2-9e15-4354-a7ab-f34b86dc6049']",,"[30.7, 61.7]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[27.2, 60.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.105,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10768211065408206
a6bb2cf2-9e15-4354-a7ab-f34b86dc6049,29,1,00:00:20.625,0,20,2,2.788154,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['3ead8450-3b32-45c0-9440-389e7247063b'],,"[27.2, 60.0]",5485.0,Raphaël Varane,3.0,Right Center Back,5202.0,José Ignacio Fernández Iglesias,39.373215,-1.2610934,1.0,Ground Pass,"[39.2, 22.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.625,1.5199999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15920851262123814
3ead8450-3b32-45c0-9440-389e7247063b,30,1,00:00:23.413,0,23,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a6bb2cf2-9e15-4354-a7ab-f34b86dc6049'],,"[39.2, 22.5]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.413,2.7880000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3758484165321829
d4cfd841-3c6f-4277-8b61-2c65586ef75b,31,1,00:00:23.413,0,23,2,1.341097,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['2b8a83a1-826c-4a91-85c6-07d8f6b66056', '3ead8450-3b32-45c0-9440-389e7247063b']",,"[39.2, 22.5]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,"[44.5, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.413,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4844621642819129
2b8a83a1-826c-4a91-85c6-07d8f6b66056,32,1,00:00:24.755,0,24,2,1.025936,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['9984ea7a-16bf-4ee4-b704-0b652922227d'],,"[44.5, 18.3]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,15.849606,-1.1551344,2.0,Low Pass,"[50.9, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.755,1.3419999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46911585112178866
