id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,ball_recovery_recovery_failure,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,shot_first_time,pass_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_switch,foul_won_defensive,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,shot_one_on_one,shot_aerial_won,pass_through_ball,pass_inswinging,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_no_touch,dribble_overrun,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,shot_deflected,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c08a68df-6d03-440d-a435-2bac9cd4fa20,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6657106918024079
8988fd14-fdbb-4b0e-9737-6761903b07ef,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.473004590146633
8b274de9-02e9-4e3f-ab29-29e65fc7659a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,217,Barcelona,,,['b6aedb91-daaf-4c44-b1a1-d09da0ed21bf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09289972288310644
b6aedb91-daaf-4c44-b1a1-d09da0ed21bf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['8b274de9-02e9-4e3f-ab29-29e65fc7659a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8646853383217586
fdabd9d7-8d29-42d8-9327-e6992ebf197e,5,1,00:00:00.399,0,0,2,1.319391,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a05d9ae2-9ec6-465c-be1d-c57dce116f92'],True,"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,4.924429,-2.7233684,1.0,Ground Pass,"[55.5, 38.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399,0.399,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.812150568746166
a05d9ae2-9ec6-465c-be1d-c57dce116f92,6,1,00:00:01.718,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['fdabd9d7-8d29-42d8-9327-e6992ebf197e'],,"[55.5, 38.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.718,1.319,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46324339818839577
bb526b4c-377f-4956-b9fb-6c0bc8b68fe3,7,1,00:00:01.718,0,1,2,2.280638,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['89f0999b-36bf-40da-8cc3-49e5f2e30ebc'],,"[55.5, 38.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,6379.0,Sergi Roberto Carnicer,38.33771,2.0099447,3.0,High Pass,"[39.2, 72.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.718,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.358229467509917
89f0999b-36bf-40da-8cc3-49e5f2e30ebc,8,1,00:00:03.999,0,3,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bb526b4c-377f-4956-b9fb-6c0bc8b68fe3'],,"[39.2, 72.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999,2.281,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9563625693425644
4bbf161d-ff22-4a55-8f96-c9fd32744a78,9,1,00:00:03.999,0,3,2,1.113962,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['734527e3-c55d-48c2-9717-d0ad6b685801', '89f0999b-36bf-40da-8cc3-49e5f2e30ebc']",,"[39.2, 72.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,"[39.2, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6713561311092829
734527e3-c55d-48c2-9717-d0ad6b685801,10,1,00:00:05.113,0,5,2,1.154294,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b4546f45-c243-4a26-9263-3dd4bb4a4df9'],,"[39.2, 72.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5213.0,Gerard Piqué Bernabéu,21.600464,-2.2578287,1.0,Ground Pass,"[25.5, 56.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.113,1.1140000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19610098223717776
b4546f45-c243-4a26-9263-3dd4bb4a4df9,11,1,00:00:06.267,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['734527e3-c55d-48c2-9717-d0ad6b685801'],,"[25.5, 56.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.267,1.154,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19978718017802932
18a2ab1f-bcfb-4ff2-a118-a0e677e3e6ff,12,1,00:00:06.267,0,6,2,1.528587,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['788937b7-9285-4c71-9063-0965009945a7', 'b4546f45-c243-4a26-9263-3dd4bb4a4df9']",,"[25.5, 56.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[25.5, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.267,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.648285011474271
788937b7-9285-4c71-9063-0965009945a7,13,1,00:00:07.796,0,7,2,1.865911,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['89cbf9ef-5e13-45d9-a199-ff988dc70928'],,"[25.5, 56.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10609.0,Jérémy Mathieu,32.5,-1.6817933,1.0,Ground Pass,"[21.9, 23.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.796,1.529,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08049338508379011
89cbf9ef-5e13-45d9-a199-ff988dc70928,14,1,00:00:09.662,0,9,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['788937b7-9285-4c71-9063-0965009945a7'],,"[21.9, 23.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662,1.8660000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5912434891252865
61e60327-e432-4fa2-905a-3556a3e63cfa,15,1,00:00:09.662,0,9,2,1.345285,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7b3dee9d-0bac-47c1-917c-6ffcb136a171', '89cbf9ef-5e13-45d9-a199-ff988dc70928', 'f9fc676d-aaba-4d74-8988-63b0ebb5319e']",,"[21.9, 23.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[21.5, 23.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8327263798858675
f9fc676d-aaba-4d74-8988-63b0ebb5319e,16,1,00:00:10.338,0,10,2,0.667602,17,Pressure,217,Barcelona,9,From Kick Off,213,Sevilla,,,['61e60327-e432-4fa2-905a-3556a3e63cfa'],,"[97.8, 54.7]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.338,0.6759999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.018031996538212747
7b3dee9d-0bac-47c1-917c-6ffcb136a171,17,1,00:00:11.007,0,11,2,1.327451,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4ee7a03a-1339-4499-a8a3-4896bbcb5f34'],,"[21.5, 23.0]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5211.0,Jordi Alba Ramos,22.664509,-1.2937088,1.0,Ground Pass,"[27.7, 1.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.007,0.6690000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08771839545931226
158a8508-7028-4c03-b99d-f7d8339aff04,18,1,00:00:12.145,0,12,2,0.751449,17,Pressure,217,Barcelona,9,From Kick Off,213,Sevilla,,,"['0d856c6c-1450-4264-86c3-9e61965921c0', '379dc321-9e10-4864-bbaa-604a6ce4b945', '4ee7a03a-1339-4499-a8a3-4896bbcb5f34']",,"[86.2, 78.2]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.145,1.138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7179787233316727
4ee7a03a-1339-4499-a8a3-4896bbcb5f34,19,1,00:00:12.335,0,12,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['158a8508-7028-4c03-b99d-f7d8339aff04', '7b3dee9d-0bac-47c1-917c-6ffcb136a171']",,"[27.7, 1.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.335,0.19000000000000128,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24037413464638724
0d856c6c-1450-4264-86c3-9e61965921c0,20,1,00:00:12.335,0,12,2,0.495722,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['158a8508-7028-4c03-b99d-f7d8339aff04', '379dc321-9e10-4864-bbaa-604a6ce4b945', '4ee7a03a-1339-4499-a8a3-4896bbcb5f34']",,"[27.7, 1.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[29.4, 1.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.335,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015871671092355655
379dc321-9e10-4864-bbaa-604a6ce4b945,21,1,00:00:12.830,0,12,2,1.59916,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['158a8508-7028-4c03-b99d-f7d8339aff04', '2a10fddc-7f04-4e01-aaf8-137621a1b51a']",,"[29.4, 1.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,22.917679,0.039281093,2.0,Low Pass,"[52.3, 1.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83,0.4949999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6574857767083467
a412e405-9bf6-410f-a3be-0e94fe52fbf3,22,1,00:00:14.049,0,14,2,1.077044,17,Pressure,217,Barcelona,9,From Kick Off,213,Sevilla,,,"['12fb7025-523a-454c-af44-1b4b43af3d33', '2a10fddc-7f04-4e01-aaf8-137621a1b51a']",,"[60.6, 78.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.049,1.2189999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7073382158245897
2a10fddc-7f04-4e01-aaf8-137621a1b51a,23,1,00:00:14.429,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['379dc321-9e10-4864-bbaa-604a6ce4b945', 'a412e405-9bf6-410f-a3be-0e94fe52fbf3']",,"[52.3, 1.9]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.429,0.3800000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10379734992032663
12fb7025-523a-454c-af44-1b4b43af3d33,24,1,00:00:14.429,0,14,2,1.773671,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2a10fddc-7f04-4e01-aaf8-137621a1b51a', '2b91da53-b40f-4dee-a863-7d18ca7b254c', '9d5fbb05-d1d8-4b09-b9cd-39569fe51f8f', 'a412e405-9bf6-410f-a3be-0e94fe52fbf3']",,"[52.3, 1.9]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[47.2, 4.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.429,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6878811866587493
9d5fbb05-d1d8-4b09-b9cd-39569fe51f8f,25,1,00:00:15.180,0,15,2,0.626626,17,Pressure,217,Barcelona,9,From Kick Off,213,Sevilla,,,['12fb7025-523a-454c-af44-1b4b43af3d33'],,"[74.9, 74.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18,0.7509999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25861241879516705
2b91da53-b40f-4dee-a863-7d18ca7b254c,26,1,00:00:16.203,0,16,2,0.0,14,Dribble,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9022a885-23e6-4ec6-bfc4-5496b58ba023'],,"[47.2, 4.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.203,1.0229999999999997,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5364410694333036
9022a885-23e6-4ec6-bfc4-5496b58ba023,27,1,00:00:16.203,0,16,3,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['2b91da53-b40f-4dee-a863-7d18ca7b254c'],,"[72.9, 75.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.203,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0644149853844217
f199d613-5db9-4adb-8e00-97365de7ae9f,28,1,00:00:16.203,0,16,3,1.775235,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['9022a885-23e6-4ec6-bfc4-5496b58ba023', '9a85cd91-4023-43a5-95ea-9cb2d6474a5a']",,"[72.9, 75.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[73.8, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.203,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30472300543509523
9a85cd91-4023-43a5-95ea-9cb2d6474a5a,29,1,00:00:17.978,0,17,3,1.062909,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0a1ffd45-3ec2-4bd7-9997-d3c65d90eb64', '23ea43cb-8535-4d9c-b2a8-480dc0282e09']",,"[73.8, 78.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,3497.0,Vicente Iborra De La Fuente,15.008331,-1.047518,1.0,Ground Pass,"[81.3, 65.0]",40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.978,1.7750000000000021,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43139712552835885
23ea43cb-8535-4d9c-b2a8-480dc0282e09,30,1,00:00:19.041,0,19,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['9a85cd91-4023-43a5-95ea-9cb2d6474a5a'],,"[81.1, 66.5]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.041,1.0629999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4028839851416711
0a1ffd45-3ec2-4bd7-9997-d3c65d90eb64,31,1,00:00:19.041,0,19,3,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,217,Barcelona,,,['9a85cd91-4023-43a5-95ea-9cb2d6474a5a'],,"[38.8, 15.1]",5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.041,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17263345257246776
93f2c22c-160b-4393-963a-0894ee78510a,32,1,00:00:32.537,0,32,4,1.754793,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['5c7ed2c9-7990-46df-a279-56d43750f5e4'],,"[81.8, 80.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3497.0,Vicente Iborra De La Fuente,17.755281,-0.36272582,3.0,High Pass,"[98.4, 73.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.537,13.495999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08383970432747656
