id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_switch,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,out,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_cross,clearance_aerial_won,pass_deflected,pass_straight,interception_outcome_id,interception_outcome_name,pass_no_touch,block_deflection,foul_won_defensive,pass_through_ball,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,goalkeeper_end_location,shot_first_time,foul_committed_card_id,foul_committed_card_name,clearance_other,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_cut_back,dribble_nutmeg,shot_open_goal,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ccd63bdb-de3f-431b-869d-cd17e5c7a5b7,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 21}, {'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4594877098469886
a953c60a-07d7-4f51-b1a4-402f9b5c029a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.49141062923543377
22350672-9b7a-4060-a8d9-3145ec7213c4,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['ef1dfcd6-8309-45aa-98ae-2106762bd720'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5577176300200288
ef1dfcd6-8309-45aa-98ae-2106762bd720,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,209,Celta Vigo,,,['22350672-9b7a-4060-a8d9-3145ec7213c4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9969386064494757
e78fadb1-734c-4728-bdbf-5cc535b8d73e,5,1,00:00:00.726,0,0,2,0.643908,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['b2a4c663-9da4-4b63-9608-859512714187'],True,"[60.0, 40.0]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,7105.0,Fabián Ariel Orellana Valenzuela,2.1633308,2.55359,1.0,Ground Pass,"[58.2, 41.2]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726,0.726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3968137573272882
b2a4c663-9da4-4b63-9608-859512714187,6,1,00:00:01.370,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['e78fadb1-734c-4728-bdbf-5cc535b8d73e'],,"[58.2, 41.2]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,0.6440000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32114722795765127
5475d135-ff18-4f57-9a33-cf122be57f09,7,1,00:00:01.378,0,1,2,1.515363,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['f52b68a5-fd0a-4931-9488-03d4f56a97a1'],,"[57.2, 41.0]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,6801.0,Pedro Pablo Hernández,16.696407,-2.6350758,1.0,Ground Pass,"[42.6, 32.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.378,0.007999999999999785,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6661522732808275
f52b68a5-fd0a-4931-9488-03d4f56a97a1,8,1,00:00:02.894,0,2,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['5475d135-ff18-4f57-9a33-cf122be57f09'],,"[42.6, 32.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.894,1.5160000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31307738199418167
17a5df10-dfe3-4b16-a936-1bcc4ad3d3c8,9,1,00:00:02.894,0,2,2,0.84454,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['f52b68a5-fd0a-4931-9488-03d4f56a97a1', 'f754b691-3dd2-4532-ab90-ab3bb62467f9']",,"[42.6, 32.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[38.5, 32.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.894,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2602214199347347
f754b691-3dd2-4532-ab90-ab3bb62467f9,10,1,00:00:03.738,0,3,2,1.427081,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['4a51810e-1b22-4c1d-b8ee-6ed41ee36a52'],,"[38.5, 32.8]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,21.30094,2.1522887,1.0,Ground Pass,"[26.8, 50.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.738,0.8439999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6630427572389026
4a51810e-1b22-4c1d-b8ee-6ed41ee36a52,11,1,00:00:05.165,0,5,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['f754b691-3dd2-4532-ab90-ab3bb62467f9'],,"[26.8, 50.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165,1.427,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44573363899548435
c8905639-d6bc-407b-bfe4-57fe4c2d7a3d,12,1,00:00:05.165,0,5,2,1.054483,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['125eb12b-ba41-4bdc-a105-00ddd266270f', '4a51810e-1b22-4c1d-b8ee-6ed41ee36a52']",,"[26.8, 50.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[27.6, 53.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07326285013461553
125eb12b-ba41-4bdc-a105-00ddd266270f,13,1,00:00:06.220,0,6,2,2.080766,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['c85646a1-4ea5-4c8a-9ddb-bf65c16cee1a', 'ed1e554f-4a52-4089-8665-f7f2940a9bcc']",,"[27.6, 53.1]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,7105.0,Fabián Ariel Orellana Valenzuela,48.872284,0.08399085,3.0,High Pass,"[76.3, 57.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,1.0549999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3690512141234632
c85646a1-4ea5-4c8a-9ddb-bf65c16cee1a,14,1,00:00:08.301,0,8,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['125eb12b-ba41-4bdc-a105-00ddd266270f'],,"[69.8, 53.8]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.301,2.0810000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4703610594441765
ed1e554f-4a52-4089-8665-f7f2940a9bcc,15,1,00:00:08.301,0,8,2,2.362685,30,Pass,209,Celta Vigo,9,From Kick Off,322,Eibar,,,"['038eb540-afac-417c-a359-e7beb6b45ac9', '125eb12b-ba41-4bdc-a105-00ddd266270f', '16ecb66d-c62e-4b1a-b87a-6410e7244cdc']",,"[43.8, 22.9]",27239.0,Aleksandar Pantić,5.0,Left Center Back,5687.0,Takashi Inui,27.81726,-0.3831766,3.0,High Pass,"[69.6, 12.5]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.301,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8164703360733646
038eb540-afac-417c-a359-e7beb6b45ac9,16,1,00:00:10.663,0,10,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,322,Eibar,,,['ed1e554f-4a52-4089-8665-f7f2940a9bcc'],,"[68.9, 12.9]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.663,2.362,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342089350408865
d0853ed8-d2a2-4940-abdc-8b4a22bb0d53,17,1,00:00:10.663,0,10,2,0.0,4,Duel,209,Celta Vigo,9,From Kick Off,322,Eibar,,,['16ecb66d-c62e-4b1a-b87a-6410e7244cdc'],,"[69.6, 12.5]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.663,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9975101246134028
16ecb66d-c62e-4b1a-b87a-6410e7244cdc,18,1,00:00:10.663,0,10,2,1.049801,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['b34ee3e4-ad51-4806-adbe-d6691bd11610', 'd0853ed8-d2a2-4940-abdc-8b4a22bb0d53', 'ed1e554f-4a52-4089-8665-f7f2940a9bcc']",,"[50.5, 67.6]",6802.0,Jonathan Castro Otto,2.0,Right Back,23785.0,Théo Bongonda Mbul''Ofeko Batombo,11.703846,0.025635408,2.0,Low Pass,"[62.2, 67.9]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.663,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.24701986840879508
08ee2bb4-b879-4aed-b9ef-46b7b911b222,19,1,00:00:11.396,0,11,2,0.384194,17,Pressure,209,Celta Vigo,9,From Kick Off,322,Eibar,,,"['35eb37ec-2efe-4083-a868-64e14c3778d0', 'b34ee3e4-ad51-4806-adbe-d6691bd11610', 'd1c30d1c-f828-47e8-a5ec-5d628d8e753b']",,"[55.6, 11.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.396,0.7330000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45923150148131786
b34ee3e4-ad51-4806-adbe-d6691bd11610,20,1,00:00:11.713,0,11,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['08ee2bb4-b879-4aed-b9ef-46b7b911b222', '16ecb66d-c62e-4b1a-b87a-6410e7244cdc']",,"[62.2, 67.9]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.713,0.3169999999999984,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6983795597936542
d1c30d1c-f828-47e8-a5ec-5d628d8e753b,21,1,00:00:11.713,0,11,2,0.012867,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['08ee2bb4-b879-4aed-b9ef-46b7b911b222', '35eb37ec-2efe-4083-a868-64e14c3778d0', 'b34ee3e4-ad51-4806-adbe-d6691bd11610']",,"[62.2, 67.9]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,"[62.8, 68.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.713,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9736282245992781
35eb37ec-2efe-4083-a868-64e14c3778d0,22,1,00:00:11.726,0,11,2,0.869278,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['08ee2bb4-b879-4aed-b9ef-46b7b911b222', '90bc36a3-9975-40ad-8ee8-57739af52ca7']",,"[62.8, 68.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,7105.0,Fabián Ariel Orellana Valenzuela,5.6938562,-0.53439546,2.0,Low Pass,"[67.7, 65.6]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.726,0.013000000000001677,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.26795742449645943
0324f70c-2386-4449-90d2-671536afe8c0,23,1,00:00:12.384,0,12,2,0.496973,17,Pressure,209,Celta Vigo,9,From Kick Off,322,Eibar,,,"['90bc36a3-9975-40ad-8ee8-57739af52ca7', 'b5f1900b-6f4e-4638-b45d-c21a551eb4d4', 'bf39c1d5-52a0-49e1-a28f-2806e05ff02f']",,"[50.3, 14.7]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.384,0.6579999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11127109335831964
90bc36a3-9975-40ad-8ee8-57739af52ca7,24,1,00:00:12.595,0,12,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0324f70c-2386-4449-90d2-671536afe8c0', '35eb37ec-2efe-4083-a868-64e14c3778d0']",,"[67.7, 65.6]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.595,0.2110000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9759436964910014
bf39c1d5-52a0-49e1-a28f-2806e05ff02f,25,1,00:00:12.595,0,12,2,0.285246,43,Carry,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0324f70c-2386-4449-90d2-671536afe8c0', '90bc36a3-9975-40ad-8ee8-57739af52ca7', 'b5f1900b-6f4e-4638-b45d-c21a551eb4d4']",,"[67.7, 65.6]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,"[67.7, 66.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.595,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.871786548702793
b5f1900b-6f4e-4638-b45d-c21a551eb4d4,26,1,00:00:12.881,0,12,2,0.0,3,Dispossessed,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0324f70c-2386-4449-90d2-671536afe8c0', '5e638277-a5c1-409b-869a-71314df082e8']",,"[67.7, 66.6]",7105.0,Fabián Ariel Orellana Valenzuela,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.881,0.2859999999999996,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3103173777627618
5e638277-a5c1-409b-869a-71314df082e8,27,1,00:00:12.881,0,12,3,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['b5f1900b-6f4e-4638-b45d-c21a551eb4d4'],,"[52.4, 13.5]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.881,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.545322424603414
76db3972-21d5-4f4f-895a-fbba584d1349,28,1,00:00:13.397,0,13,3,0.156798,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['f001399f-fdbe-4957-9491-6a8b9e5a4a4a'],,"[52.1, 10.6]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,3.8078866,1.1659045,2.0,Low Pass,"[53.6, 14.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.397,0.516,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5370183481674974
f001399f-fdbe-4957-9491-6a8b9e5a4a4a,29,1,00:00:13.554,0,13,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['76db3972-21d5-4f4f-895a-fbba584d1349'],,"[53.6, 14.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.554,0.15700000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4139207955238873
7f4dc645-8420-4633-a82d-b8d6a66fcc56,30,1,00:00:13.554,0,13,3,0.0,38,Miscontrol,322,Eibar,1,Regular Play,322,Eibar,,,,,"[53.6, 14.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.554,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3992834519029551
