id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,pass_inswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,out,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_right_foot,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_overrun,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_miscommunication,foul_won_defensive,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,block_deflection,shot_deflected,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
4936d731-b4ce-4b86-9629-87930b0cdf43,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,4231.0,"[{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3508, 'name': 'Sandro Ramírez Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5911999814270958
83bbddf6-c166-489b-8cc1-3bcde44fc263,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,221,Levante UD,352.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 8801, 'name': 'Iván López Mendoza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 14}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.21643586528486813
fcab8224-014f-4f82-9033-975e0a9edc62,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,221,Levante UD,,,['13bccd74-0b9f-48db-90ac-eb7db2fbd6cc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14111598080268206
13bccd74-0b9f-48db-90ac-eb7db2fbd6cc,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['fcab8224-014f-4f82-9033-975e0a9edc62'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8391896474084926
f90a6b8e-af63-43fa-b813-c629a62ca361,5,1,00:00:00.235,0,0,2,0.065961,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['2fd5dcbc-d694-4a91-8d30-0c755dc3d01b'],True,"[61.0, 40.1]",27250.0,Nabil Ghilas,22.0,Right Center Forward,6684.0,Roger Martí Salvador,2.1954498,2.095592,1.0,Ground Pass,"[59.9, 42.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.235,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4932340773380207
2fd5dcbc-d694-4a91-8d30-0c755dc3d01b,6,1,00:00:00.301,0,0,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['f90a6b8e-af63-43fa-b813-c629a62ca361'],,"[59.9, 42.0]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301,0.066,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9727751822521395
de0b3b6c-479e-42fa-b3e2-babe3c4416e1,7,1,00:00:00.647,0,0,2,2.116858,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['ea56a35c-3efc-4119-9f9d-fc9c2f378f99'],True,"[60.4, 41.8]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,26023.0,Juan Francisco García García,25.904633,-2.799088,1.0,Ground Pass,"[36.0, 33.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647,0.34600000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5241473947894096
ea56a35c-3efc-4119-9f9d-fc9c2f378f99,8,1,00:00:02.764,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['de0b3b6c-479e-42fa-b3e2-babe3c4416e1'],,"[36.0, 33.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.764,2.117,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7479764648674303
fcddfcd6-80eb-4291-8f05-faa81527afc2,9,1,00:00:05.323,0,5,2,0.887096,17,Pressure,221,Levante UD,9,From Kick Off,217,Barcelona,,,['fdd8e1a0-52d0-4734-a8a4-56c493623972'],,"[75.4, 54.0]",3508.0,Sandro Ramírez Castillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.323,2.5590000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5312921559398006
fdd8e1a0-52d0-4734-a8a4-56c493623972,10,1,00:00:06.136,0,6,2,2.3867,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['494bc531-edc1-4cc5-b72e-bdead4d9906f', 'fcddfcd6-80eb-4291-8f05-faa81527afc2']",,"[42.2, 21.3]",26023.0,Juan Francisco García García,5.0,Left Center Back,27250.0,Nabil Ghilas,48.62119,-0.1465509,3.0,High Pass,"[90.3, 14.2]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.136,0.8129999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08207560702038552
494bc531-edc1-4cc5-b72e-bdead4d9906f,11,1,00:00:08.523,0,8,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['fdd8e1a0-52d0-4734-a8a4-56c493623972'],,"[90.3, 14.2]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.523,2.3869999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7666037219426453
393beb8d-6143-4fbf-afd5-077ba02dedd5,12,1,00:00:08.564,0,8,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,217,Barcelona,,,['9eaa6206-9afc-4ddf-825b-fc30832f70bf'],,"[29.8, 65.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.564,0.04100000000000037,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7372486917560431
9eaa6206-9afc-4ddf-825b-fc30832f70bf,13,1,00:00:08.564,0,8,2,0.938,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['393beb8d-6143-4fbf-afd5-077ba02dedd5', 'efbd9ba6-2cb7-441d-b11d-bec62a05423b']",,"[90.3, 14.2]",27250.0,Nabil Ghilas,22.0,Right Center Forward,6784.0,Antonio García Aranda,12.657014,-2.1193457,2.0,Low Pass,"[83.7, 3.4]",,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.564,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8568998051945362
efbd9ba6-2cb7-441d-b11d-bec62a05423b,14,1,00:00:09.502,0,9,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['9eaa6206-9afc-4ddf-825b-fc30832f70bf'],,"[83.7, 3.4]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.502,0.9380000000000006,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6763190635259331
8f7b81b8-ed16-4f60-a465-6870f0a94a3a,15,1,00:00:09.502,0,9,2,0.974425,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['620a1b4b-9202-47f2-a2a3-3706edf79b94', 'b4b59e95-e2b5-4c5e-a325-9dd5f10f9759', 'efbd9ba6-2cb7-441d-b11d-bec62a05423b']",,"[83.7, 3.4]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,True,,,,"[87.4, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.502,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7068789908384854
620a1b4b-9202-47f2-a2a3-3706edf79b94,16,1,00:00:09.632,0,9,2,1.095785,17,Pressure,221,Levante UD,9,From Kick Off,217,Barcelona,,,"['8f7b81b8-ed16-4f60-a465-6870f0a94a3a', 'b4b59e95-e2b5-4c5e-a325-9dd5f10f9759']",,"[41.2, 71.9]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.632,0.129999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6797745527423634
b4b59e95-e2b5-4c5e-a325-9dd5f10f9759,17,1,00:00:10.476,0,10,2,1.026575,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['620a1b4b-9202-47f2-a2a3-3706edf79b94', '9e7efc94-263c-48a7-aa9c-f66d6ccf5978', '9eefa5e8-55ff-41a6-98ed-3e7597bca656']",,"[87.4, 3.9]",6784.0,Antonio García Aranda,8.0,Left Wing Back,5678.0,Jefferson Andrés Lerma Solís,7.705842,1.6097376,1.0,Ground Pass,"[87.1, 11.6]",38.0,Left Foot,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.476,0.8440000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15879023142569415
9eefa5e8-55ff-41a6-98ed-3e7597bca656,18,1,00:00:11.503,0,11,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['b4b59e95-e2b5-4c5e-a325-9dd5f10f9759'],,"[87.3, 14.7]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.503,1.0269999999999992,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.767310221525317
9e7efc94-263c-48a7-aa9c-f66d6ccf5978,19,1,00:00:11.503,0,11,2,0.0,10,Interception,221,Levante UD,9,From Kick Off,217,Barcelona,,,['b4b59e95-e2b5-4c5e-a325-9dd5f10f9759'],,"[33.0, 68.5]",5470.0,Ivan Rakitić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.503,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5922869102685157
ae1b2f74-3151-4071-915a-02816d543d4a,20,1,00:00:12.173,0,12,2,1.067359,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['2d50f66b-988a-4867-a042-4236e06e8abe'],,"[86.2, 6.5]",6784.0,Antonio García Aranda,8.0,Left Wing Back,27250.0,Nabil Ghilas,9.667471,0.6828183,2.0,Low Pass,"[93.7, 12.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.173,0.6699999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9335951932119592
2d50f66b-988a-4867-a042-4236e06e8abe,21,1,00:00:13.241,0,13,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['ae1b2f74-3151-4071-915a-02816d543d4a'],,"[93.7, 12.6]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.241,1.0679999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13523591552446923
20b98155-b68c-4a40-ba45-6074ab6886f8,22,1,00:00:13.241,0,13,2,0.116141,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2d50f66b-988a-4867-a042-4236e06e8abe', '65233cf9-74ad-42b7-a394-7092821fa173']",,"[93.7, 12.6]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,"[93.9, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.241,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5496785965764285
65233cf9-74ad-42b7-a394-7092821fa173,23,1,00:00:13.357,0,13,2,0.7961,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['2c994876-bf64-4034-9b36-6eed66db8eac', 'b57c7e34-2130-4e8c-abb5-3ec9bf103204']",,"[93.9, 12.1]",27250.0,Nabil Ghilas,22.0,Right Center Forward,5678.0,Jefferson Andrés Lerma Solís,6.824954,2.459987,1.0,Ground Pass,"[88.6, 16.4]",40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.357,0.11599999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9035593927345102
b57c7e34-2130-4e8c-abb5-3ec9bf103204,24,1,00:00:14.153,0,14,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['65233cf9-74ad-42b7-a394-7092821fa173'],,"[86.4, 15.2]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.153,0.7960000000000012,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17422927886056305
2c994876-bf64-4034-9b36-6eed66db8eac,25,1,00:00:14.153,0,14,3,1.266941,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['65233cf9-74ad-42b7-a394-7092821fa173', 'ca61f9ff-e3a7-44f5-a994-b3683a8131f8']",,"[31.5, 63.7]",5203.0,Sergio Busquets i Burgos,11.0,Left Defensive Midfield,6616.0,Munir El Haddadi Mohamed,7.940403,2.1133757,1.0,Ground Pass,"[27.4, 70.5]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.153,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9842363073901501
ca61f9ff-e3a7-44f5-a994-b3683a8131f8,26,1,00:00:15.420,0,15,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['2c994876-bf64-4034-9b36-6eed66db8eac'],,"[27.4, 70.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42,1.2669999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018083628034325283
5787d044-2888-469e-b977-c0567a5878b5,27,1,00:00:15.420,0,15,3,0.079959,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['ca61f9ff-e3a7-44f5-a994-b3683a8131f8', 'cca703b1-8385-4048-81f0-6387506344f5']",,"[27.4, 70.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,"[28.4, 71.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44340470185071224
cca703b1-8385-4048-81f0-6387506344f5,28,1,00:00:15.500,0,15,3,0.77371,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4f7b7fc9-f9af-44f3-a2ab-2bf9d59c1e91'],,"[28.4, 71.1]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,4324.0,Daniel Alves da Silva,6.31981,3.0623937,1.0,Ground Pass,"[22.1, 71.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6193678271389489
aabfe127-6d70-4c4c-8eab-710e85969f0c,29,1,00:00:15.719,0,15,3,0.90338,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,"['4f7b7fc9-f9af-44f3-a2ab-2bf9d59c1e91', 'e6910596-2dc7-4acb-86b1-32d405593864']",,"[92.5, 12.3]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.719,0.21899999999999942,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5546507054405326
4f7b7fc9-f9af-44f3-a2ab-2bf9d59c1e91,30,1,00:00:16.274,0,16,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['aabfe127-6d70-4c4c-8eab-710e85969f0c', 'cca703b1-8385-4048-81f0-6387506344f5']",,"[22.1, 71.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.274,0.5550000000000015,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5591661804644328
e6910596-2dc7-4acb-86b1-32d405593864,31,1,00:00:16.274,0,16,3,0.807843,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4cf7a5b3-dd6b-4777-a974-3a757dbeb219', '4f7b7fc9-f9af-44f3-a2ab-2bf9d59c1e91', 'aabfe127-6d70-4c4c-8eab-710e85969f0c', 'ca26edbc-4bd2-4e0f-8ac9-d9be209b93c7']",,"[22.1, 71.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,"[20.2, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.274,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5202745849352274
4cf7a5b3-dd6b-4777-a974-3a757dbeb219,32,1,00:00:17.081,0,17,3,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,221,Levante UD,,,"['ca26edbc-4bd2-4e0f-8ac9-d9be209b93c7', 'e6910596-2dc7-4acb-86b1-32d405593864']",,"[99.9, 9.6]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.081,0.8069999999999986,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6799990162791789
ca26edbc-4bd2-4e0f-8ac9-d9be209b93c7,33,1,00:00:17.081,0,17,3,0.0,21,Foul Won,217,Barcelona,1,Regular Play,217,Barcelona,,,['4cf7a5b3-dd6b-4777-a974-3a757dbeb219'],,"[20.2, 70.5]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.081,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6412599408745658
