id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,counterpress,duel_outcome_id,duel_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_cross,clearance_left_foot,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_head,out,foul_won_defensive,pass_switch,pass_cut_back,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_key_pass_id,shot_first_time,dribble_overrun,dribble_nutmeg,pass_shot_assist,goalkeeper_end_location,ball_recovery_recovery_failure,goalkeeper_punched_out,pass_outswinging,pass_technique_id,pass_technique_name,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,pass_through_ball,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
8ecd8601-0218-4228-8ff7-538a6918621e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,442.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9543332833181347
8c6ae65b-083b-4279-b4dc-ea9db08aba08,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 16}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4643555843242301
d10d1d43-5246-416a-b949-6328685449f8,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['633b5bea-3814-4e7d-8b9f-2596c3b0db10'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9767501553531963
633b5bea-3814-4e7d-8b9f-2596c3b0db10,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,218,Real Betis,,,['d10d1d43-5246-416a-b949-6328685449f8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6578090280650707
52d57da5-b3ca-4597-9e29-739e9c2ed3e6,5,1,00:00:00.761,0,0,2,0.037885,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['c5e6eb52-25b9-4810-bbd0-58b40659b7a8'],"[61.0, 40.1]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,6655.0,Fabián Ruiz Peña,5.93043,1.4694499,1.0,Ground Pass,"[61.6, 46.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761,0.761,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6304924607465308
c5e6eb52-25b9-4810-bbd0-58b40659b7a8,6,1,00:00:00.799,0,0,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['52d57da5-b3ca-4597-9e29-739e9c2ed3e6'],"[61.6, 46.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799,0.038000000000000034,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3642947770629196
be4aa7bc-d3f9-4ac5-ae22-898da0f1d901,7,1,00:00:00.799,0,0,2,0.534831,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['cc111ed4-fabd-4e76-86f8-b62d1e1c654e'],"[60.4, 40.8]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,6697.0,Daniel Ceballos Fernández,2.408319,1.487655,1.0,Ground Pass,"[60.6, 43.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9947489531300708
cc111ed4-fabd-4e76-86f8-b62d1e1c654e,8,1,00:00:01.334,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['be4aa7bc-d3f9-4ac5-ae22-898da0f1d901'],"[60.6, 43.2]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334,0.535,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9254999694880851
b157bd6b-248f-4275-a8e5-9b9a14d69704,9,1,00:00:01.334,0,1,2,0.034983,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['76ff0135-903e-4b90-97d1-8717b074d377', 'cc111ed4-fabd-4e76-86f8-b62d1e1c654e']","[60.6, 43.2]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[59.1, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8638634849065758
76ff0135-903e-4b90-97d1-8717b074d377,10,1,00:00:01.369,0,1,2,2.008432,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['40836369-0600-450f-b5f6-8e5cd8c3722d'],"[59.1, 42.5]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,6872.0,Bruno González Cabrera,25.059929,-2.9974382,1.0,Ground Pass,"[34.3, 38.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.369,0.03499999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5969848456703707
40836369-0600-450f-b5f6-8e5cd8c3722d,11,1,00:00:03.377,0,3,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['76ff0135-903e-4b90-97d1-8717b074d377'],"[34.3, 38.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.377,2.008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09281977091625437
e9eecc2f-b3e5-48e8-9c32-88fb600a46f8,12,1,00:00:03.377,0,3,2,1.74099,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['40836369-0600-450f-b5f6-8e5cd8c3722d', '9bdd95b3-577f-4df8-a8fb-cab6705a25e3']","[34.3, 38.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[36.0, 40.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.377,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6017915880262472
9bdd95b3-577f-4df8-a8fb-cab6705a25e3,13,1,00:00:05.118,0,5,2,2.973129,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['95f038bb-f250-45d1-a187-d3436985210b', 'e4177c22-ce2e-46d4-ba42-dfb9addf66b1']","[36.0, 40.5]",6872.0,Bruno González Cabrera,5.0,Left Center Back,5671.0,Alfred John Momar N''Diaye,59.00034,0.5532095,3.0,High Pass,"[86.2, 71.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118,1.7410000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.29940042273905443
e4177c22-ce2e-46d4-ba42-dfb9addf66b1,14,1,00:00:08.091,0,8,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['9bdd95b3-577f-4df8-a8fb-cab6705a25e3'],"[83.9, 71.5]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.091,2.972999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9641557205163942
95f038bb-f250-45d1-a187-d3436985210b,15,1,00:00:08.091,0,8,2,2.013546,30,Pass,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['220fd113-58d2-4c58-83eb-f5f85257f87f', '9bdd95b3-577f-4df8-a8fb-cab6705a25e3', 'e97d4774-25c0-4b48-9b9f-729a2df9fbc8']","[33.9, 8.6]",6758.0,Víctor Sánchez Mata,11.0,Left Defensive Midfield,,,21.30094,0.009389396,2.0,Low Pass,"[55.2, 8.8]",,,66.0,Recovery,,9.0,Incomplete,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.091,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9684440578271378
e97d4774-25c0-4b48-9b9f-729a2df9fbc8,16,1,00:00:08.091,0,8,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,218,Real Betis,,,['95f038bb-f250-45d1-a187-d3436985210b'],"[86.2, 71.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.091,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0622498407606622
55bbeca6-7585-412a-b8a1-7b7b0b538e33,17,1,00:00:09.978,0,9,2,0.158359,17,Pressure,218,Real Betis,9,From Kick Off,214,Espanyol,,,['220fd113-58d2-4c58-83eb-f5f85257f87f'],"[46.9, 14.3]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.978,1.8870000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48439046155450294
220fd113-58d2-4c58-83eb-f5f85257f87f,18,1,00:00:10.105,0,10,2,0.0,9,Clearance,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['55bbeca6-7585-412a-b8a1-7b7b0b538e33', '95f038bb-f250-45d1-a187-d3436985210b']","[64.9, 71.3]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.105,0.12700000000000067,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8472864465462138
9b3fc5f1-aa88-450e-b0d8-b562baf4c477,19,1,00:00:13.203,0,13,2,1.247003,30,Pass,218,Real Betis,9,From Kick Off,214,Espanyol,,,['6871c31c-0eab-43e7-94e0-05bbe1c4ce24'],"[27.0, 3.6]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,,,7.9881163,0.5984189,3.0,High Pass,"[33.6, 8.1]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.203,3.097999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9277560834737145
a55fcc30-5a07-404b-abda-f95561811015,20,1,00:00:14.450,0,14,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,214,Espanyol,,,['6871c31c-0eab-43e7-94e0-05bbe1c4ce24'],"[33.6, 8.1]",6838.0,Hernán Arsenio Pérez González,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45,1.2469999999999999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22010178287626192
6871c31c-0eab-43e7-94e0-05bbe1c4ce24,21,1,00:00:14.450,0,14,2,1.413832,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['9b3fc5f1-aa88-450e-b0d8-b562baf4c477', 'a55fcc30-5a07-404b-abda-f95561811015', 'a9425dba-884f-4486-9b2b-b170ec601199']","[86.5, 72.0]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,13.753545,-2.2841544,3.0,High Pass,"[77.5, 61.6]",,,66.0,Recovery,,9.0,Incomplete,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5610786382656506
a9425dba-884f-4486-9b2b-b170ec601199,22,1,00:00:15.863,0,15,2,0.951184,30,Pass,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['6871c31c-0eab-43e7-94e0-05bbe1c4ce24', 'ce6fcc61-ff0b-4ec9-a944-db85f2a3fde6']","[42.6, 18.5]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,7781.0,Felipe Salvador Caicedo Corozo,9.3962755,-0.2914568,1.0,Ground Pass,"[51.6, 15.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.863,1.4130000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3450756834085438
a2897eb9-d6e6-4f59-a286-159be2e75b65,23,1,00:00:16.540,0,16,2,0.77548,17,Pressure,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['20693bc7-ec86-4047-a148-5b33268e3fd6', '64b310c6-b1c9-4fb6-b30f-4cca3dfacf13', 'ce6fcc61-ff0b-4ec9-a944-db85f2a3fde6']","[66.1, 66.9]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54,0.6769999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8981995747319556
ce6fcc61-ff0b-4ec9-a944-db85f2a3fde6,24,1,00:00:16.815,0,16,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['a2897eb9-d6e6-4f59-a286-159be2e75b65', 'a9425dba-884f-4486-9b2b-b170ec601199']","[51.6, 15.8]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.815,0.27500000000000213,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5060469900496678
64b310c6-b1c9-4fb6-b30f-4cca3dfacf13,25,1,00:00:16.815,0,16,2,0.431564,43,Carry,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['20693bc7-ec86-4047-a148-5b33268e3fd6', 'a2897eb9-d6e6-4f59-a286-159be2e75b65', 'ce6fcc61-ff0b-4ec9-a944-db85f2a3fde6']","[51.6, 15.8]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,"[50.8, 16.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.815,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8545294755456094
20693bc7-ec86-4047-a148-5b33268e3fd6,26,1,00:00:17.246,0,17,2,0.0,3,Dispossessed,218,Real Betis,9,From Kick Off,214,Espanyol,,,"['a2897eb9-d6e6-4f59-a286-159be2e75b65', 'b3b742a1-25ad-43fc-848c-6d681b3717f1']","[50.8, 16.8]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.246,0.4309999999999974,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5597872715733229
b3b742a1-25ad-43fc-848c-6d681b3717f1,27,1,00:00:17.246,0,17,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,218,Real Betis,,,['20693bc7-ec86-4047-a148-5b33268e3fd6'],"[69.3, 63.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.246,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12107928282477642
d1f0caf1-5f4f-4e9e-bfcf-fd55cb261f3c,28,1,00:00:18.455,0,18,2,1.188627,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['441652ba-10c2-413a-a113-18c4b862c593'],"[75.1, 58.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,6697.0,Daniel Ceballos Fernández,5.5,3.1415927,1.0,Ground Pass,"[69.6, 58.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.455,1.2089999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8215712252719132
441652ba-10c2-413a-a113-18c4b862c593,29,1,00:00:19.643,0,19,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d1f0caf1-5f4f-4e9e-bfcf-fd55cb261f3c'],"[69.6, 58.6]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.643,1.1880000000000024,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9946786181393945
e563b71a-95a8-4218-b71b-b1275c6b3f79,30,1,00:00:19.643,0,19,2,0.01154,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['441652ba-10c2-413a-a113-18c4b862c593', 'c28aacc6-1c86-4b6f-b327-d98986715e61']","[69.6, 58.6]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.6, 58.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.643,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4679759150110092
c28aacc6-1c86-4b6f-b327-d98986715e61,31,1,00:00:19.655,0,19,2,1.297614,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['2f45d785-adb4-4513-9a35-03d78ba8881b'],"[69.6, 58.6]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,26723.0,Álvaro Cejudo Carmona,30.21655,-1.5376959,1.0,Ground Pass,"[70.6, 28.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.655,0.012000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6985492665171034
